seqnames,start,end,width,strand,score,regulon_tf,bpnet_0.25_score
chr11,14563214,14563223,10,+,8.12248223661888,NKX2-1,0.034773774
chr11,14727840,14727849,10,-,8.61901425885257,NKX2-1,0.08482143
chr11,14891653,14891662,10,-,7.87888100153692,NKX2-1,0.009357944
chr11,15048564,15048573,10,+,8.67840005549871,NKX2-1,0.06865655
chr11,15048568,15048577,10,-,7.77882615625483,NKX2-1,0.0761217
chr11,15194603,15194612,10,-,7.76361603391923,NKX2-1,0.015336392
chr11,15603417,15603426,10,+,7.95238064139338,NKX2-1,0.018011289
chr11,15711134,15711143,10,-,7.92462152503841,NKX2-1,0.039813608
chr11,15968227,15968236,10,-,8.60103285170605,NKX2-1,0.080142125
chr11,15985207,15985216,10,-,8.54164705505991,NKX2-1,0.082381725
chr11,16013486,16013495,10,-,8.11875094766939,NKX2-1,0.046333216
chr11,16090613,16090622,10,+,8.08713700403841,NKX2-1,0.017450549
chr11,16606092,16606101,10,+,7.84725432124575,NKX2-1,0.015578072
chr11,16740157,16740166,10,+,8.09099183131443,NKX2-1,0.030722596
chr11,16970065,16970074,10,+,7.82300183056537,NKX2-1,0.029903183
chr11,17275448,17275457,10,+,8.22387726781702,NKX2-1,0.043815624
chr11,17460383,17460392,10,+,7.81949520489078,NKX2-1,0.0061953906
chr11,17460078,17460087,10,-,8.04511503282623,NKX2-1,0.06082626
chr11,17593100,17593109,10,+,7.81949520489078,NKX2-1,0.034511037
chr11,17864754,17864763,10,+,8.12248223661888,NKX2-1,0.06668461
chr11,17864815,17864824,10,-,8.64677337520754,NKX2-1,0.056903355
chr11,17880149,17880158,10,-,7.77882615625483,NKX2-1,0.052947514
chr11,17990684,17990693,10,+,7.92462152503841,NKX2-1,0.04313755
chr11,18014070,18014079,10,+,8.12248223661888,NKX2-1,0.05836153
chr11,18195638,18195647,10,+,8.01176643803952,NKX2-1,0.040039755
chr11,18325970,18325979,10,+,8.51388793870494,NKX2-1,0.027434796
chr11,18394530,18394539,10,+,7.77882615625483,NKX2-1,0.007763763
chr11,18493369,18493378,10,+,8.30528373460203,NKX2-1,0.042275004
chr11,18527053,18527062,10,-,7.98572923618009,NKX2-1,0.013051272
chr11,18601101,18601110,10,-,7.87888100153692,NKX2-1,0.044587165
chr11,18693293,18693302,10,+,7.81949520489078,NKX2-1,0.004327411
chr11,18693249,18693258,10,-,8.60103285170605,NKX2-1,0.06307044
chr11,18705005,18705014,10,+,8.09085555632771,NKX2-1,0.048465032
chr11,18939796,18939805,10,+,7.87888100153692,NKX2-1,0.041032683
chr11,19471428,19471437,10,-,8.64677337520754,NKX2-1,0.046871413
chr11,19674532,19674541,10,-,7.74936591572221,NKX2-1,0.019588087
chr11,19850028,19850037,10,+,8.03160603466829,NKX2-1,0.012348379
chr11,19903942,19903951,10,-,8.61901425885257,NKX2-1,0.014172776
chr11,19919407,19919416,10,+,7.92462152503841,NKX2-1,0.028115153
chr11,20068878,20068887,10,-,8.05936515102325,NKX2-1,0.04133361
chr11,20388803,20388812,10,+,8.09099183131443,NKX2-1,0.023106316
chr11,22263757,22263766,10,+,7.77882615625483,NKX2-1,0.0416163
chr11,22749644,22749653,10,-,8.04139648053693,NKX2-1,0.0534748
chr11,22923236,22923245,10,+,8.24589793795589,NKX2-1,0.022311466
chr11,22928025,22928034,10,-,8.01176643803952,NKX2-1,0.05420244
chr11,22947326,22947335,10,-,7.82300183056537,NKX2-1,0.043914545
chr11,23540050,23540059,10,-,8.05937788768344,NKX2-1,0.012585036
chr11,24082396,24082405,10,-,7.82300183056537,NKX2-1,0.062418282
chr11,24156263,24156272,10,-,8.20015741445441,NKX2-1,0.07015451
chr11,24239261,24239270,10,+,7.74719947596366,NKX2-1,0.04922688
chr11,24471645,24471654,10,-,7.76361603391923,NKX2-1,0.021427223
chr11,24511812,24511821,10,+,7.82300183056537,NKX2-1,0.042573377
chr11,25624953,25624962,10,+,7.82300183056537,NKX2-1,0.04608536
chr11,26882108,26882117,10,-,8.16449147117088,NKX2-1,0.020645453
chr11,27013331,27013340,10,-,8.03160603466829,NKX2-1,0.046575874
chr11,27019766,27019775,10,-,7.74564736343291,NKX2-1,0.017326668
chr11,27020066,27020075,10,-,8.01363736418196,NKX2-1,0.028335532
chr11,27158444,27158453,10,+,8.22387726781702,NKX2-1,0.045325536
chr11,27389140,27389149,10,-,8.15024135297385,NKX2-1,0.094160095
chr11,27563122,27563131,10,+,8.24589793795589,NKX2-1,-0.00075777376
chr11,28108389,28108398,10,+,8.01735591647126,NKX2-1,0.0103783915
chr11,28171173,28171182,10,-,7.77882615625483,NKX2-1,0.054900963
chr11,28482245,28482254,10,+,8.67840005549871,NKX2-1,0.029305223
chr11,28687937,28687946,10,+,7.74936591572221,NKX2-1,0.06175749
chr11,30964259,30964268,10,-,8.12248223661888,NKX2-1,0.053443942
chr11,31406295,31406304,10,+,8.60103285170605,NKX2-1,0.06171313
chr11,31406299,31406308,10,-,7.8065852726098,NKX2-1,0.05077303
chr11,31474235,31474244,10,+,7.77882615625483,NKX2-1,0.061782416
chr11,31561317,31561326,10,+,7.76361603391923,NKX2-1,0.03926114
chr11,31651448,31651457,10,+,8.09099183131443,NKX2-1,0.054069754
chr11,31711281,31711290,10,-,8.04139648053693,NKX2-1,0.116081834
chr11,31810235,31810244,10,-,7.98572923618009,NKX2-1,0.007597931
chr11,31887424,31887433,10,+,7.8065852726098,NKX2-1,0.02500225
chr11,32052453,32052462,10,+,7.76361603391923,NKX2-1,0.018590508
chr11,33022049,33022058,10,-,7.74936591572221,NKX2-1,0.058214832
chr11,33983115,33983124,10,-,7.74637654154324,NKX2-1,0.039389085
chr11,33983152,33983161,10,-,7.74637654154324,NKX2-1,0.05815766
chr11,34134944,34134953,10,-,8.01735591647126,NKX2-1,0.07089202
chr11,34135007,34135016,10,-,8.20015741445441,NKX2-1,0.0556894
chr11,34423220,34423229,10,+,7.74936591572221,NKX2-1,0.020231387
chr11,34423534,34423543,10,+,8.54164705505991,NKX2-1,0.061889857
chr11,34633812,34633821,10,-,8.54164705505991,NKX2-1,0.054123405
chr11,34651625,34651634,10,+,8.20015741445441,NKX2-1,0.046649657
chr11,34654238,34654247,10,-,7.84725432124575,NKX2-1,0.042564906
chr11,35061762,35061771,10,-,8.61901425885257,NKX2-1,0.053024553
chr11,35101293,35101302,10,+,7.74719947596366,NKX2-1,0.017848821
chr11,35223937,35223946,10,-,8.03160603466829,NKX2-1,0.036475036
chr11,35337997,35338006,10,-,8.70615917185368,NKX2-1,0.050558347
chr11,35683136,35683145,10,+,7.90664011789189,NKX2-1,0.059042614
chr11,35790192,35790201,10,+,7.74719947596366,NKX2-1,0.06384705
chr11,35790196,35790205,10,-,8.12248223661888,NKX2-1,0.060510527
chr11,36077023,36077032,10,-,7.82300183056537,NKX2-1,0.03063607
chr11,36164731,36164740,10,-,7.8065852726098,NKX2-1,0.05777094
chr11,36223090,36223099,10,+,7.74637654154324,NKX2-1,0.025754925
chr11,36289374,36289383,10,-,7.95238064139338,NKX2-1,0.009692784
chr11,36318276,36318285,10,-,8.04139648053693,NKX2-1,0.051147785
chr11,36464877,36464886,10,-,8.70615917185368,NKX2-1,0.04985144
chr11,36568811,36568820,10,-,7.98400732168455,NKX2-1,0.047885697
chr11,37025356,37025365,10,-,8.05937788768344,NKX2-1,0.03237112
chr11,37560752,37560761,10,+,7.74637654154324,NKX2-1,0.055017173
chr11,38613653,38613662,10,-,8.30528373460203,NKX2-1,0.05009917
chr11,39444873,39444882,10,+,8.51388793870494,NKX2-1,0.06266108
chr11,39679654,39679663,10,-,8.54164705505991,NKX2-1,0.025869595
chr11,39707768,39707777,10,-,8.15024135297385,NKX2-1,0.08846596
chr11,40223252,40223261,10,-,7.98400732168455,NKX2-1,0.053916026
chr11,40686595,40686604,10,-,7.87888100153692,NKX2-1,0.072692566
chr11,40852862,40852871,10,+,7.74564736343291,NKX2-1,-0.002998502
chr11,41084907,41084916,10,-,8.19611815146205,NKX2-1,0.047155425
chr11,41283493,41283502,10,-,8.13673235481591,NKX2-1,0.030066108
chr11,41763290,41763299,10,+,8.08713700403841,NKX2-1,0.009736233
chr11,42465896,42465905,10,-,7.74564736343291,NKX2-1,0.036080275
chr11,42842241,42842250,10,+,8.14652280068455,NKX2-1,0.044076104
chr11,42972877,42972886,10,+,8.22387726781702,NKX2-1,0.07295357
chr11,43418639,43418648,10,+,7.82300183056537,NKX2-1,0.01781331
chr11,43489996,43490005,10,+,8.20015741445441,NKX2-1,0.027437044
chr11,43618945,43618954,10,+,7.74719947596366,NKX2-1,0.046803985
chr11,43985133,43985142,10,-,7.95238064139338,NKX2-1,0.03726356
chr11,44286609,44286618,10,+,8.51388793870494,NKX2-1,0.014062052
chr11,44581471,44581480,10,+,7.74936591572221,NKX2-1,0.06385471
chr11,44980231,44980240,10,-,8.01363736418196,NKX2-1,0.034441706
chr11,45267250,45267259,10,+,7.87888100153692,NKX2-1,0.01293514
chr11,45771838,45771847,10,-,8.01735591647126,NKX2-1,0.024353534
chr11,45919032,45919041,10,-,7.76361603391923,NKX2-1,0.0037516796
chr11,46003841,46003850,10,-,7.76361603391923,NKX2-1,0.018317515
chr11,46188183,46188192,10,+,8.01363736418196,NKX2-1,0.04465585
chr11,46369619,46369628,10,-,7.84725432124575,NKX2-1,0.007329053
chr11,46540063,46540072,10,-,8.67840005549871,NKX2-1,0.0023378062
chr11,46590875,46590884,10,+,7.74719947596366,NKX2-1,0.0021472021
chr11,46649289,46649298,10,+,8.11876368432958,NKX2-1,0.02376568
chr11,46936642,46936651,10,-,8.51388793870494,NKX2-1,0.0013038876
chr11,47099657,47099666,10,+,8.01176643803952,NKX2-1,0.033092834
chr11,47189414,47189423,10,+,7.74936591572221,NKX2-1,0.064680174
chr11,47243582,47243591,10,+,8.01176643803952,NKX2-1,0.0682424
chr11,47716964,47716973,10,+,8.01176643803952,NKX2-1,0.0074503776
chr11,47766536,47766545,10,+,7.92462152503841,NKX2-1,0.009007443
chr11,47783265,47783274,10,-,7.95425156753582,NKX2-1,0.036336325
chr11,47916554,47916563,10,-,7.74719947596366,NKX2-1,0.009227137
chr11,48148749,48148758,10,-,8.09099183131443,NKX2-1,0.06781344
chr11,48454142,48454151,10,-,8.08713700403841,NKX2-1,0.082919165
chr11,49283522,49283531,10,+,8.54164705505991,NKX2-1,0.07968968
chr11,56510218,56510227,10,+,8.19611815146205,NKX2-1,0.06552631
chr11,56885441,56885450,10,+,8.01176643803952,NKX2-1,0.04405301
chr11,56885400,56885409,10,-,7.76361603391923,NKX2-1,0.04166972
chr11,57452994,57453003,10,+,8.01176643803952,NKX2-1,0.045858502
chr11,57480314,57480323,10,-,8.05936515102325,NKX2-1,-0.00459888
chr11,57501929,57501938,10,+,8.14652280068455,NKX2-1,0.044119976
chr11,58185718,58185727,10,+,7.82300183056537,NKX2-1,0.072039954
chr11,58495305,58495314,10,-,8.24589793795589,NKX2-1,0.029983133
chr11,58499245,58499254,10,+,8.01176643803952,NKX2-1,0.040501505
chr11,58579099,58579108,10,-,8.51388793870494,NKX2-1,-0.0004594002
chr11,58605394,58605403,10,-,8.22387726781702,NKX2-1,0.08355485
chr11,58906110,58906119,10,-,8.13673235481591,NKX2-1,0.02330638
chr11,58926518,58926527,10,-,8.05936515102325,NKX2-1,0.037144948
chr11,58970231,58970240,10,-,8.24589793795589,NKX2-1,0.035935406
chr11,59158435,59158444,10,-,7.98201068389079,NKX2-1,0.021969281
chr11,59680746,59680755,10,-,7.87888100153692,NKX2-1,0.08073772
chr11,60194727,60194736,10,+,8.14077161780827,NKX2-1,0.05044226
chr11,60657467,60657476,10,-,8.24589793795589,NKX2-1,0.030814383
chr11,60890177,60890186,10,+,7.98400732168455,NKX2-1,0.03263832
chr11,60913025,60913034,10,-,8.30528373460203,NKX2-1,0.020525165
chr11,61173700,61173709,10,-,7.74936591572221,NKX2-1,0.06224709
chr11,61315576,61315585,10,+,7.84725432124575,NKX2-1,0.033677388
chr11,61473967,61473976,10,-,8.64677337520754,NKX2-1,0.0816677
chr11,62286129,62286138,10,-,7.76361603391923,NKX2-1,0.02594259
chr11,62286154,62286163,10,-,7.76361603391923,NKX2-1,0.049851548
chr11,62341131,62341140,10,+,8.15024135297385,NKX2-1,0.07625326
chr11,62680967,62680976,10,+,8.12248223661888,NKX2-1,0.044149056
chr11,62727566,62727575,10,-,8.04511503282623,NKX2-1,0.007519844
chr11,62839195,62839204,10,-,8.01176643803952,NKX2-1,0.005013751
chr11,62939518,62939527,10,+,7.74936591572221,NKX2-1,0.0016261279
chr11,63149390,63149399,10,-,8.04139648053693,NKX2-1,0.07868129
chr11,63156244,63156253,10,+,8.05936515102325,NKX2-1,0.027749682
chr11,63479147,63479156,10,-,8.08713700403841,NKX2-1,0.010019448
chr11,63683468,63683477,10,-,7.74564736343291,NKX2-1,0.021695733
chr11,63938044,63938053,10,-,8.30528373460203,NKX2-1,0.008295008
chr11,64097014,64097023,10,+,7.95238064139338,NKX2-1,0.054375526
chr11,64130822,64130831,10,-,7.95238064139338,NKX2-1,0.012842869
chr11,64165246,64165255,10,+,8.30528373460203,NKX2-1,0.01654679
chr11,64185240,64185249,10,-,8.14652280068455,NKX2-1,0.0024068383
chr11,64218763,64218772,10,-,8.51388793870494,NKX2-1,0.0044203484
chr11,64329557,64329566,10,-,7.95238064139338,NKX2-1,0.017917389
chr11,64331770,64331779,10,-,8.05937788768344,NKX2-1,-0.0021283552
chr11,64434260,64434269,10,+,8.54164705505991,NKX2-1,0.010276107
chr11,64448232,64448241,10,+,8.04139648053693,NKX2-1,0.024579158
chr11,64514069,64514078,10,+,8.16449147117088,NKX2-1,0.034513593
chr11,64514166,64514175,10,+,8.12248223661888,NKX2-1,0.07969097
chr11,64877303,64877312,10,+,8.01363736418196,NKX2-1,0.049121555
chr11,64877653,64877662,10,+,8.20015741445441,NKX2-1,0.014077917
chr11,64894313,64894322,10,-,7.81949520489078,NKX2-1,0.010753812
chr11,64917525,64917534,10,-,8.19611815146205,NKX2-1,0.018459346
chr11,65036902,65036911,10,+,8.14077161780827,NKX2-1,0.012369449
chr11,65122613,65122622,10,+,8.14652280068455,NKX2-1,0.023230845
chr11,65426777,65426786,10,+,8.61901425885257,NKX2-1,0.052056793
chr11,65448445,65448454,10,+,7.92462152503841,NKX2-1,0.025760846
chr11,65507785,65507794,10,-,8.20015741445441,NKX2-1,0.04186416
chr11,65653743,65653752,10,+,8.04511503282623,NKX2-1,0.03672128
chr11,65793597,65793606,10,-,7.81949520489078,NKX2-1,0.0078057377
chr11,66179770,66179779,10,-,8.11875094766939,NKX2-1,0.116380796
chr11,66277997,66278006,10,-,7.84725432124575,NKX2-1,0.002656686
chr11,66638132,66638141,10,-,7.98400732168455,NKX2-1,0.0031378744
chr11,66638622,66638631,10,-,8.51388793870494,NKX2-1,0.032441806
chr11,66673760,66673769,10,-,8.01735591647126,NKX2-1,0.036045723
chr11,66729459,66729468,10,+,8.05936515102325,NKX2-1,0.040282413
chr11,66867393,66867402,10,+,8.61901425885257,NKX2-1,0.025969394
chr11,66926370,66926379,10,-,8.70615917185368,NKX2-1,0.052181046
chr11,66953649,66953658,10,+,8.54164705505991,NKX2-1,0.05401341
chr11,67136471,67136480,10,-,8.08713700403841,NKX2-1,0.042551443
chr11,67469553,67469562,10,-,7.98572923618009,NKX2-1,0.0067052045
chr11,68333118,68333127,10,-,8.03160603466829,NKX2-1,0.0052763205
chr11,68460201,68460210,10,+,7.77882615625483,NKX2-1,0.008572933
chr11,68468183,68468192,10,-,8.22387726781702,NKX2-1,0.03275319
chr11,68581591,68581600,10,-,7.74719947596366,NKX2-1,0.05046066
chr11,68727908,68727917,10,-,7.8065852726098,NKX2-1,0.064738296
chr11,69274602,69274611,10,-,8.14077161780827,NKX2-1,0.06640941
chr11,69670496,69670505,10,-,8.04511503282623,NKX2-1,0.021945195
chr11,70204265,70204274,10,-,8.01363736418196,NKX2-1,0.028583858
chr11,70326462,70326471,10,-,7.98400732168455,NKX2-1,0.037209976
chr11,70332218,70332227,10,-,8.16449147117088,NKX2-1,0.04889721
chr11,70437581,70437590,10,-,8.54164705505991,NKX2-1,0.009830013
chr11,70526619,70526628,10,-,7.90664011789189,NKX2-1,0.041692294
chr11,70650466,70650475,10,-,7.92462152503841,NKX2-1,0.051707
chr11,70753299,70753308,10,+,7.82300183056537,NKX2-1,0.030024447
chr11,71103326,71103335,10,-,8.11875094766939,NKX2-1,0.055994205
chr11,71284047,71284056,10,-,7.98201068389079,NKX2-1,0.0022801845
chr11,71329218,71329227,10,-,8.64677337520754,NKX2-1,0.030665949
chr11,71361929,71361938,10,-,8.05937788768344,NKX2-1,0.0067588687
chr11,71361985,71361994,10,-,8.05937788768344,NKX2-1,0.0064416947
chr11,71362057,71362066,10,-,8.05937788768344,NKX2-1,0.0032476329
chr11,71362105,71362114,10,-,8.05937788768344,NKX2-1,0.011027659
chr11,71447516,71447525,10,+,7.98572923618009,NKX2-1,0.04154673
chr11,71928998,71929007,10,+,8.15024135297385,NKX2-1,-0.0030275558
chr11,71955373,71955382,10,-,7.92462152503841,NKX2-1,0.040495064
chr11,71974607,71974616,10,-,7.74564736343291,NKX2-1,0.04038384
chr11,72072356,72072365,10,+,8.54164705505991,NKX2-1,0.08564997
chr11,72081198,72081207,10,+,8.67840005549871,NKX2-1,-0.002075306
chr11,72482589,72482598,10,+,7.84725432124575,NKX2-1,0.030655175
chr11,72535182,72535191,10,-,7.98400732168455,NKX2-1,0.035390127
chr11,72541724,72541733,10,+,8.01176643803952,NKX2-1,0.044191338
chr11,72541749,72541758,10,-,8.11876368432958,NKX2-1,0.04273163
chr11,72625717,72625726,10,+,8.16449147117088,NKX2-1,0.006680953
chr11,72722069,72722078,10,-,7.82300183056537,NKX2-1,0.021734353
chr11,72734459,72734468,10,+,8.01176643803952,NKX2-1,0.0444743
chr11,72751362,72751371,10,+,8.01363736418196,NKX2-1,0.035884876
chr11,72786314,72786323,10,+,7.95238064139338,NKX2-1,0.00612144
chr11,73253049,73253058,10,-,8.12248223661888,NKX2-1,0.061199587
chr11,73428596,73428605,10,+,8.22387726781702,NKX2-1,0.025830252
chr11,73461428,73461437,10,-,8.70615917185368,NKX2-1,0.059280038
chr11,73608294,73608303,10,+,8.60103285170605,NKX2-1,0.0638902
chr11,73625848,73625857,10,-,7.74719947596366,NKX2-1,0.008397077
chr11,73679300,73679309,10,-,7.74936591572221,NKX2-1,0.042552486
chr11,73681423,73681432,10,-,8.22387726781702,NKX2-1,0.069047324
chr11,73821616,73821625,10,+,8.54164705505991,NKX2-1,0.053172793
chr11,73821631,73821640,10,-,8.60103285170605,NKX2-1,0.07260288
chr11,74035459,74035468,10,+,8.70615917185368,NKX2-1,0.06495617
chr11,74532495,74532504,10,-,8.64677337520754,NKX2-1,0.015558558
chr11,74664135,74664144,10,-,8.67840005549871,NKX2-1,0.02874436
chr11,74755931,74755940,10,-,8.19611815146205,NKX2-1,0.07083526
chr11,74794711,74794720,10,-,8.11875094766939,NKX2-1,0.03605544
chr11,74945319,74945328,10,-,7.95238064139338,NKX2-1,0.0049256952
chr11,74952806,74952815,10,-,8.54164705505991,NKX2-1,0.061460335
chr11,74962024,74962033,10,+,8.04139648053693,NKX2-1,0.06090994
chr11,74964122,74964131,10,+,8.09085555632771,NKX2-1,0.025411231
chr11,74983708,74983717,10,+,8.60103285170605,NKX2-1,0.061570853
chr11,75371832,75371841,10,-,8.54164705505991,NKX2-1,0.043782283
chr11,75384436,75384445,10,-,8.09099183131443,NKX2-1,0.04981987
chr11,75523371,75523380,10,+,8.05936515102325,NKX2-1,0.031791408
chr11,75654284,75654293,10,-,8.11875094766939,NKX2-1,0.09896876
chr11,76069223,76069232,10,-,7.74936591572221,NKX2-1,0.05474837
chr11,76069374,76069383,10,-,8.04139648053693,NKX2-1,0.036492612
chr11,76119369,76119378,10,-,8.30528373460203,NKX2-1,0.060543105
chr11,76444573,76444582,10,+,7.90664011789189,NKX2-1,0.008524158
chr11,77230083,77230092,10,+,8.01176643803952,NKX2-1,0.043065216
chr11,77406486,77406495,10,+,8.16449147117088,NKX2-1,0.048981186
chr11,77859731,77859740,10,-,8.01735591647126,NKX2-1,0.029349988
chr11,77994481,77994490,10,+,8.14652280068455,NKX2-1,0.0045480197
chr11,78099494,78099503,10,+,8.22387726781702,NKX2-1,0.060684588
chr11,78100287,78100296,10,-,8.09099183131443,NKX2-1,0.044246823
chr11,78314435,78314444,10,-,8.19611815146205,NKX2-1,0.04375935
chr11,78500046,78500055,10,-,7.82300183056537,NKX2-1,0.057732813
chr11,78772668,78772677,10,-,8.24589793795589,NKX2-1,0.044574145
chr11,78923097,78923106,10,+,7.82300183056537,NKX2-1,0.028423661
chr11,79101860,79101869,10,+,7.92462152503841,NKX2-1,0.03962058
chr11,79369267,79369276,10,+,8.14652280068455,NKX2-1,0.034963373
chr11,79369520,79369529,10,+,7.76361603391923,NKX2-1,0.036001988
chr11,79546448,79546457,10,+,7.74564736343291,NKX2-1,0.035711724
chr11,79773785,79773794,10,+,8.22387726781702,NKX2-1,0.07865962
chr11,79926938,79926947,10,-,8.14652280068455,NKX2-1,0.05093948
chr11,79985970,79985979,10,-,8.16449147117088,NKX2-1,0.04679306
chr11,80638738,80638747,10,-,7.82300183056537,NKX2-1,0.030956646
chr11,81049460,81049469,10,-,8.01363736418196,NKX2-1,0.042492483
chr11,81119543,81119552,10,+,7.74936591572221,NKX2-1,0.06477413
chr11,81133517,81133526,10,-,8.01176643803952,NKX2-1,0.05477904
chr11,81169775,81169784,10,+,7.74637654154324,NKX2-1,0.052661892
chr11,81971039,81971048,10,-,7.74637654154324,NKX2-1,0.04005177
chr11,81998956,81998965,10,-,7.98572923618009,NKX2-1,0.09795093
chr11,82236956,82236965,10,+,8.19611815146205,NKX2-1,0.014810737
chr11,82359065,82359074,10,+,7.76361603391923,NKX2-1,0.035529844
chr11,82510316,82510325,10,+,7.84725432124575,NKX2-1,0.03226022
chr11,82534008,82534017,10,+,8.15024135297385,NKX2-1,0.07082061
chr11,82593217,82593226,10,+,8.01176643803952,NKX2-1,0.01913413
chr11,82598517,82598526,10,+,8.12248223661888,NKX2-1,0.06652319
chr11,82682228,82682237,10,+,7.74564736343291,NKX2-1,0.01855154
chr11,82820349,82820358,10,-,8.12248223661888,NKX2-1,0.07373229
chr11,82874244,82874253,10,-,8.54164705505991,NKX2-1,0.060284026
chr11,82992530,82992539,10,+,8.05936515102325,NKX2-1,0.0395368
chr11,83161182,83161191,10,+,8.30528373460203,NKX2-1,0.044290338
chr11,83193532,83193541,10,+,7.81949520489078,NKX2-1,0.0017501449
chr11,83330444,83330453,10,+,8.15024135297385,NKX2-1,0.051025063
chr11,83335034,83335043,10,+,7.84725432124575,NKX2-1,0.06894961
chr11,83411080,83411089,10,-,7.8065852726098,NKX2-1,0.038533527
chr11,83724991,83725000,10,-,8.61901425885257,NKX2-1,0.016488364
chr11,83769305,83769314,10,+,8.05936515102325,NKX2-1,0.034458835
chr11,84028701,84028710,10,-,7.84725432124575,NKX2-1,0.0729605
chr11,84249613,84249622,10,-,8.04139648053693,NKX2-1,0.045093123
chr11,84536019,84536028,10,+,7.92462152503841,NKX2-1,0.03622077
chr11,84817224,84817233,10,-,8.03160603466829,NKX2-1,0.048243456
chr11,84820399,84820408,10,-,7.95238064139338,NKX2-1,0.07260653
chr11,85807161,85807170,10,-,8.51388793870494,NKX2-1,0.04698956
chr11,85867152,85867161,10,-,7.74936591572221,NKX2-1,0.03619481
chr11,86004953,86004962,10,-,7.74637654154324,NKX2-1,0.09652405
chr11,86624536,86624545,10,-,7.81949520489078,NKX2-1,0.05912176
chr11,86669127,86669136,10,+,7.84725432124575,NKX2-1,0.09702481
chr11,86706176,86706185,10,+,8.01735591647126,NKX2-1,0.029287739
chr11,87000365,87000374,10,-,8.19611815146205,NKX2-1,0.066658445
chr11,87452369,87452378,10,+,7.82300183056537,NKX2-1,0.055439956
chr11,89270339,89270348,10,+,8.05937788768344,NKX2-1,0.019734707
chr11,90414271,90414280,10,+,8.16449147117088,NKX2-1,0.0521667
chr11,91886954,91886963,10,+,8.14652280068455,NKX2-1,0.026467541
chr11,91997387,91997396,10,+,8.12248223661888,NKX2-1,0.051759195
chr11,93166152,93166161,10,+,7.82300183056537,NKX2-1,0.04407968
chr11,93217024,93217033,10,+,8.09099183131443,NKX2-1,0.0364705
chr11,93746471,93746480,10,+,8.30528373460203,NKX2-1,0.022474363
chr11,94183378,94183387,10,+,7.92462152503841,NKX2-1,0.034454893
chr11,94226179,94226188,10,+,8.13673235481591,NKX2-1,0.049216025
chr11,94537342,94537351,10,-,7.92462152503841,NKX2-1,0.02513288
chr11,94638895,94638904,10,+,7.74637654154324,NKX2-1,0.09137525
chr11,94880352,94880361,10,-,8.24589793795589,NKX2-1,0.06400777
chr11,94880379,94880388,10,-,8.24589793795589,NKX2-1,0.05336373
chr11,94882594,94882603,10,-,8.60103285170605,NKX2-1,0.09464763
chr11,95243800,95243809,10,-,8.15024135297385,NKX2-1,0.09105284
chr11,95263449,95263458,10,-,8.12248223661888,NKX2-1,0.05078214
chr11,95263756,95263765,10,-,8.64677337520754,NKX2-1,0.06215647
chr11,95478940,95478949,10,-,8.30528373460203,NKX2-1,0.06783716
chr11,95897154,95897163,10,-,8.01176643803952,NKX2-1,0.080307305
chr11,96091970,96091979,10,-,7.87888100153692,NKX2-1,0.026689272
chr11,96094389,96094398,10,+,8.14652280068455,NKX2-1,0.04536531
chr11,96094302,96094311,10,-,8.04511503282623,NKX2-1,0.049421668
chr11,96464075,96464084,10,+,8.70615917185368,NKX2-1,0.022347065
chr11,96758076,96758085,10,-,8.24589793795589,NKX2-1,0.061883885
chr11,97238936,97238945,10,-,7.95425156753582,NKX2-1,0.027686983
chr11,97330788,97330797,10,+,8.16449147117088,NKX2-1,0.06113387
chr11,97349673,97349682,10,-,7.76361603391923,NKX2-1,0.02347016
chr11,97940214,97940223,10,-,7.82300183056537,NKX2-1,0.053791076
chr11,97940467,97940476,10,-,8.19611815146205,NKX2-1,0.026057802
chr11,98108070,98108079,10,+,8.09099183131443,NKX2-1,0.040036898
chr11,98371031,98371040,10,+,7.74936591572221,NKX2-1,0.06544145
chr11,98636667,98636676,10,+,8.08713700403841,NKX2-1,0.061970968
chr11,98731718,98731727,10,-,7.74936591572221,NKX2-1,0.064933605
chr11,99184385,99184394,10,+,8.11876368432958,NKX2-1,0.021724578
chr11,101479107,101479116,10,-,8.15024135297385,NKX2-1,0.0544422
chr11,101840744,101840753,10,-,8.61901425885257,NKX2-1,0.051143583
chr11,101952617,101952626,10,-,7.74564736343291,NKX2-1,0.07217139
chr11,102120159,102120168,10,-,8.15024135297385,NKX2-1,0.05798834
chr11,102467549,102467558,10,-,7.81949520489078,NKX2-1,0.054833323
chr11,102476905,102476914,10,+,7.95238064139338,NKX2-1,0.059580203
chr11,102487285,102487294,10,-,7.74719947596366,NKX2-1,0.04128726
chr11,102784728,102784737,10,+,8.54164705505991,NKX2-1,0.037859548
chr11,102823513,102823522,10,-,7.95238064139338,NKX2-1,0.05808149
chr11,102928784,102928793,10,+,8.13673235481591,NKX2-1,0.023616748
chr11,103055229,103055238,10,+,7.76361603391923,NKX2-1,0.020720623
chr11,103055421,103055430,10,+,7.95238064139338,NKX2-1,0.040452328
chr11,103682894,103682903,10,-,8.04511503282623,NKX2-1,0.046571728
chr11,103981635,103981644,10,-,7.76361603391923,NKX2-1,0.030063754
chr11,104343826,104343835,10,+,8.67840005549871,NKX2-1,0.038253658
chr11,104352384,104352393,10,+,7.82300183056537,NKX2-1,0.06784409
chr11,105315386,105315395,10,-,8.05936515102325,NKX2-1,0.03317675
