seqnames,start,end,width,strand,score,regulon_tf,bpnet_0.25_score
chr6,10682583,10682592,10,-,8.77288513577081,GATA6,0.06433357
chr6,10682599,10682608,10,-,8.77288513577081,GATA6,0.059218228
chr6,10837100,10837109,10,-,9.27961936607297,GATA6,0.03175797
chr6,10873559,10873568,10,-,8.78337781667537,GATA6,0.025244446
chr6,11007987,11007996,10,+,9.35168349292012,GATA6,0.021665595
chr6,11021024,11021033,10,+,9.58478610588427,GATA6,0.027171329
chr6,11217463,11217472,10,-,9.53729385993846,GATA6,0.021818899
chr6,11344190,11344199,10,-,8.91472485714725,GATA6,0.016653242
chr6,11344767,11344776,10,+,9.20625725245145,GATA6,0.006029284
chr6,11390219,11390228,10,-,8.77288513577081,GATA6,0.026790181
chr6,11432095,11432104,10,-,9.27832137929861,GATA6,0.01240827
chr6,11434855,11434864,10,+,8.85673993029688,GATA6,0.04638119
chr6,11762952,11762961,10,-,9.03459360474247,GATA6,0.03001701
chr6,11785810,11785819,10,-,9.02064688543312,GATA6,0.03345036
chr6,11921105,11921114,10,-,8.83401738139372,GATA6,0.016482057
chr6,12594429,12594438,10,+,8.73041247690328,GATA6,0.048247144
chr6,12969255,12969264,10,+,9.58478610588427,GATA6,0.03467796
chr6,13038957,13038966,10,+,9.35168349292012,GATA6,0.03487359
chr6,13332227,13332236,10,-,9.27961936607297,GATA6,0.049481213
chr6,13368379,13368388,10,-,9.53729385993846,GATA6,0.08071741
chr6,13395558,13395567,10,-,9.32711161201878,GATA6,0.013353266
chr6,13629757,13629766,10,-,9.33760429292334,GATA6,0.04677771
chr6,13678511,13678520,10,+,8.77691911087697,GATA6,0.06525543
chr6,13678435,13678444,10,-,9.53729385993846,GATA6,0.028506123
chr6,13923720,13923729,10,+,9.35168349292012,GATA6,0.009660307
chr6,14092823,14092832,10,-,9.09400899905463,GATA6,0.036304884
chr6,14250584,14250593,10,-,8.71316302182639,GATA6,0.045012236
chr6,14540220,14540229,10,-,9.04508628564702,GATA6,0.0283025
chr6,15409772,15409781,10,-,9.09400899905463,GATA6,0.05394579
chr6,15893774,15893783,10,-,9.20625725245145,GATA6,0.04805314
chr6,15908351,15908360,10,-,8.77288513577081,GATA6,0.04472509
chr6,15993349,15993358,10,+,9.27961936607297,GATA6,0.034853436
chr6,16332230,16332239,10,-,8.73041247690328,GATA6,0.014193939
chr6,16411901,16411910,10,+,9.46393174631694,GATA6,0.032802545
chr6,16755096,16755105,10,-,9.33760429292334,GATA6,0.054638952
chr6,16849619,16849628,10,+,8.76806126726789,GATA6,0.02902058
chr6,16936427,16936436,10,-,8.9042321762427,GATA6,0.014276947
chr6,17478539,17478548,10,+,8.77691911087697,GATA6,0.04583752
chr6,17502401,17502410,10,-,9.27832137929861,GATA6,0.029079147
chr6,17585930,17585939,10,+,8.9042321762427,GATA6,0.09160397
chr6,17585935,17585944,10,-,9.32711161201878,GATA6,0.031594347
chr6,17866539,17866548,10,+,9.66864090041034,GATA6,0.025669282
chr6,17866595,17866604,10,+,8.78337781667537,GATA6,0.020587115
chr6,18053703,18053712,10,+,8.77691911087697,GATA6,0.068785265
chr6,18368959,18368968,10,+,9.53729385993846,GATA6,0.017515227
chr6,19139264,19139273,10,-,9.66864090041034,GATA6,0.03858774
chr6,19268305,19268314,10,+,8.9042321762427,GATA6,0.016208038
chr6,20126989,20126998,10,+,9.1957645715469,GATA6,0.030951973
chr6,20417158,20417167,10,+,8.83401738139372,GATA6,0.022057187
chr6,21360576,21360585,10,-,8.83827606211687,GATA6,0.013374122
chr6,21599588,21599597,10,-,8.78741179178153,GATA6,0.06431658
chr6,22031166,22031175,10,+,9.53729385993846,GATA6,0.010927444
chr6,22073251,22073260,10,+,9.51882999175844,GATA6,0.027266692
chr6,22674499,22674508,10,+,9.03459360474247,GATA6,0.009899291
chr6,22821675,22821684,10,-,8.98808697076877,GATA6,0.024335625
chr6,23089883,23089892,10,+,9.20625725245145,GATA6,0.010779486
chr6,23089700,23089709,10,-,8.96863749061663,GATA6,0.03947587
chr6,23308599,23308608,10,-,9.53729385993846,GATA6,0.026695065
chr6,24196410,24196419,10,-,8.98808697076877,GATA6,0.04426338
chr6,24402069,24402078,10,+,9.32711161201878,GATA6,0.0430208
chr6,24402054,24402063,10,-,9.26115549789295,GATA6,0.06628396
chr6,24925107,24925116,10,+,9.20187258426822,GATA6,0.026319236
chr6,24961261,24961270,10,-,8.98808697076877,GATA6,0.017810935
chr6,25222341,25222350,10,+,9.26782869839405,GATA6,0.03318055
chr6,25222387,25222396,10,+,9.53729385993846,GATA6,0.026509814
chr6,25302655,25302664,10,+,9.32711161201878,GATA6,0.03877915
chr6,25490247,25490256,10,-,8.78337781667537,GATA6,0.047155887
chr6,25601853,25601862,10,-,8.77288513577081,GATA6,0.024604557
chr6,25675346,25675355,10,-,8.71316302182639,GATA6,0.0307762
chr6,25805086,25805095,10,+,8.91472485714725,GATA6,0.022421366
chr6,26000207,26000216,10,+,9.53729385993846,GATA6,0.02040873
chr6,26103068,26103077,10,+,8.77288513577081,GATA6,0.008366851
chr6,26104094,26104103,10,+,9.11844839926854,GATA6,0.008072574
chr6,26206165,26206174,10,+,9.03459360474247,GATA6,0.03283495
chr6,26327851,26327860,10,+,9.27961936607297,GATA6,0.02953686
chr6,26331114,26331123,10,-,9.09400899905463,GATA6,0.015156626
chr6,26568618,26568627,10,+,8.98808697076877,GATA6,0.016008502
chr6,26594723,26594732,10,-,9.58478610588427,GATA6,0.015867218
chr6,26956215,26956224,10,+,9.1957645715469,GATA6,0.008813674
chr6,27146270,27146279,10,-,8.77288513577081,GATA6,0.026979007
chr6,27280889,27280898,10,-,8.78741179178153,GATA6,0.0502032
chr6,27374510,27374519,10,+,9.53729385993846,GATA6,0.018631108
chr6,27516644,27516653,10,+,8.94419809040273,GATA6,0.03104068
chr6,27519329,27519338,10,+,9.33760429292334,GATA6,0.015474413
chr6,27592912,27592921,10,+,9.20625725245145,GATA6,0.034456793
chr6,27631564,27631573,10,+,9.09400899905463,GATA6,0.009264443
chr6,28018814,28018823,10,+,9.58478610588427,GATA6,0.028917328
chr6,28661244,28661253,10,-,9.09400899905463,GATA6,0.06962536
chr6,28661279,28661288,10,-,9.27961936607297,GATA6,0.03974869
chr6,28683583,28683592,10,+,9.45343906541239,GATA6,0.012367405
chr6,28687835,28687844,10,-,9.45343906541239,GATA6,0.058981948
chr6,28747972,28747981,10,-,8.76806126726789,GATA6,0.028343128
chr6,28839266,28839275,10,-,8.94419809040273,GATA6,0.026403736
chr6,28864939,28864948,10,-,8.78337781667537,GATA6,0.027170705
chr6,29072491,29072500,10,-,8.7865251354479,GATA6,0.02355592
chr6,30090964,30090973,10,+,8.83401738139372,GATA6,0.025400272
chr6,30103266,30103275,10,-,8.85673993029688,GATA6,0.011683062
chr6,30208063,30208072,10,+,8.78337781667537,GATA6,0.016709529
chr6,30242954,30242963,10,-,8.98808697076877,GATA6,0.031649314
chr6,30565795,30565804,10,+,8.96863749061663,GATA6,0.016149003
chr6,30572319,30572328,10,-,9.35168349292012,GATA6,0.0448041
chr6,30737628,30737637,10,+,9.46393174631694,GATA6,0.022896217
chr6,30748464,30748473,10,+,9.03459360474247,GATA6,0.03717509
chr6,30988550,30988559,10,+,9.66864090041034,GATA6,0.030630846
chr6,30988645,30988654,10,-,9.27961936607297,GATA6,0.030040398
chr6,31187892,31187901,10,-,9.20625725245145,GATA6,0.06918686
chr6,31209146,31209155,10,+,9.33760429292334,GATA6,0.037448227
chr6,31614657,31614666,10,-,9.46393174631694,GATA6,0.016569411
chr6,31690509,31690518,10,-,9.20625725245145,GATA6,0.049568225
chr6,31834837,31834846,10,-,9.59527878678883,GATA6,0.03679646
chr6,31852791,31852800,10,-,9.26115549789295,GATA6,0.020298759
chr6,31879206,31879215,10,-,8.9042321762427,GATA6,0.048461314
chr6,32108302,32108311,10,-,9.12980845742107,GATA6,0.0032600015
chr6,32155233,32155242,10,+,9.32711161201878,GATA6,0.020755041
chr6,32288640,32288649,10,-,9.11844839926854,GATA6,0.040636107
chr6,32701108,32701117,10,-,9.58478610588427,GATA6,0.03989107
chr6,32785802,32785811,10,+,9.66864090041034,GATA6,0.03323435
chr6,32973988,32973997,10,+,8.91472485714725,GATA6,0.013275328
chr6,33428559,33428568,10,+,9.20187258426822,GATA6,0.022086753
chr6,33634060,33634069,10,+,8.91787217591979,GATA6,0.015011033
chr6,33634042,33634051,10,-,8.9042321762427,GATA6,0.020257177
chr6,34053113,34053122,10,+,8.7865251354479,GATA6,0.030500976
chr6,34303530,34303539,10,+,9.66864090041034,GATA6,0.0406619
chr6,34392851,34392860,10,-,9.46393174631694,GATA6,0.014228244
chr6,34948928,34948937,10,-,8.85673993029688,GATA6,0.048445363
chr6,35013825,35013834,10,+,9.09400899905463,GATA6,0.04425039
chr6,35047019,35047028,10,+,9.58478610588427,GATA6,0.025543751
chr6,35262209,35262218,10,-,9.41096640654485,GATA6,0.033159927
chr6,35343660,35343669,10,+,9.45343906541239,GATA6,0.027364172
chr6,35547769,35547778,10,+,9.41096640654485,GATA6,0.043874543
chr6,35591052,35591061,10,-,9.26782869839405,GATA6,0.007350446
chr6,35977280,35977289,10,-,9.09400899905463,GATA6,0.0371255
chr6,36095560,36095569,10,+,9.41096640654485,GATA6,0.015372669
chr6,36111006,36111015,10,+,9.04508628564702,GATA6,0.019488247
chr6,36335049,36335058,10,-,8.9042321762427,GATA6,0.035227384
chr6,36351011,36351020,10,-,9.20187258426822,GATA6,0.02636606
chr6,36546697,36546706,10,+,8.83401738139372,GATA6,0.020375898
chr6,36875252,36875261,10,+,9.45343906541239,GATA6,0.014419085
chr6,36878435,36878444,10,+,9.41096640654485,GATA6,0.034074705
chr6,37128206,37128215,10,+,9.46393174631694,GATA6,0.015093054
chr6,37496982,37496991,10,-,8.73041247690328,GATA6,0.042299695
chr6,37667641,37667650,10,-,8.91472485714725,GATA6,0.012401132
chr6,37667782,37667791,10,-,9.41096640654485,GATA6,0.034605686
chr6,38107252,38107261,10,+,8.7865251354479,GATA6,0.016660945
chr6,38404438,38404447,10,+,9.51882999175844,GATA6,0.1151421
chr6,38404706,38404715,10,-,9.33760429292334,GATA6,0.020303203
chr6,38501409,38501418,10,-,9.32711161201878,GATA6,0.055204134
chr6,38797573,38797582,10,+,8.86077390540304,GATA6,0.025863398
chr6,38975730,38975739,10,+,9.51882999175844,GATA6,0.031161038
chr6,39029454,39029463,10,+,9.35168349292012,GATA6,0.014626435
chr6,39029488,39029497,10,+,9.46393174631694,GATA6,0.016867002
chr6,39188852,39188861,10,+,8.98808697076877,GATA6,0.022199275
chr6,39204166,39204175,10,+,8.7865251354479,GATA6,0.031558726
chr6,39755393,39755402,10,+,8.91787217591979,GATA6,0.013337851
chr6,39965894,39965903,10,-,9.35168349292012,GATA6,0.02371647
chr6,40117446,40117455,10,-,8.71096299675114,GATA6,0.031136725
chr6,40146963,40146972,10,-,9.53729385993846,GATA6,0.04671181
chr6,40328763,40328772,10,+,8.96863749061663,GATA6,0.025042841
chr6,40400336,40400345,10,+,9.03459360474247,GATA6,0.011990473
chr6,40714710,40714719,10,-,9.66864090041034,GATA6,0.012568371
chr6,41022615,41022624,10,-,9.27832137929861,GATA6,0.030475482
chr6,41073597,41073606,10,+,9.59527878678883,GATA6,0.010683886
chr6,41182169,41182178,10,+,8.77288513577081,GATA6,0.016876932
chr6,41279213,41279222,10,-,9.26115549789295,GATA6,0.01874627
chr6,41330341,41330350,10,-,9.66864090041034,GATA6,0.038490407
chr6,41330867,41330876,10,-,9.46393174631694,GATA6,0.048265047
chr6,41368888,41368897,10,+,9.26115549789295,GATA6,0.009588672
chr6,41781169,41781178,10,+,9.32711161201878,GATA6,0.019113358
chr6,42200430,42200439,10,+,9.27961936607297,GATA6,0.016650174
chr6,42563839,42563848,10,+,8.84451006229827,GATA6,0.018978879
chr6,42954059,42954068,10,-,9.35168349292012,GATA6,0.019676154
chr6,43092883,43092892,10,+,8.91787217591979,GATA6,0.023028443
chr6,43524612,43524621,10,+,9.46393174631694,GATA6,0.038517166
chr6,43683697,43683706,10,-,8.76806126726789,GATA6,0.036340483
chr6,43689768,43689777,10,+,9.26782869839405,GATA6,0.024401896
chr6,43689893,43689902,10,-,8.7865251354479,GATA6,0.03154656
chr6,43809668,43809677,10,-,9.27961936607297,GATA6,0.022652917
chr6,43927328,43927337,10,-,8.98808697076877,GATA6,0.012084987
chr6,43987050,43987059,10,+,8.76806126726789,GATA6,0.027994893
chr6,44117584,44117593,10,-,9.58478610588427,GATA6,0.033026148
chr6,44447824,44447833,10,-,8.71316302182639,GATA6,0.02786352
chr6,44655392,44655401,10,+,9.04508628564702,GATA6,0.019968113
chr6,44655401,44655410,10,+,8.78741179178153,GATA6,0.021039762
chr6,44800550,44800559,10,+,9.01015420452856,GATA6,0.033414595
chr6,45715095,45715104,10,-,9.35168349292012,GATA6,0.034386747
chr6,45910409,45910418,10,+,9.66864090041034,GATA6,0.01780587
chr6,46012917,46012926,10,-,9.1957645715469,GATA6,0.04733048
chr6,46220503,46220512,10,+,8.9042321762427,GATA6,0.026207546
chr6,46284959,46284968,10,+,9.04508628564702,GATA6,0.01697817
chr6,46352807,46352816,10,-,9.41096640654485,GATA6,0.026881693
chr6,46381821,46381830,10,+,9.51882999175844,GATA6,0.054728396
chr6,46383101,46383110,10,-,8.85673993029688,GATA6,0.031606622
chr6,46500405,46500414,10,+,9.11844839926854,GATA6,0.012865966
chr6,46734201,46734210,10,+,9.51882999175844,GATA6,0.042932346
chr6,46734523,46734532,10,-,9.66864090041034,GATA6,0.024039093
chr6,47149254,47149263,10,+,9.53729385993846,GATA6,0.043651473
chr6,47188686,47188695,10,+,8.94419809040273,GATA6,0.053283684
chr6,47238633,47238642,10,-,8.73041247690328,GATA6,0.03946483
chr6,47525805,47525814,10,+,9.11844839926854,GATA6,0.025182985
chr6,47534250,47534259,10,-,9.32711161201878,GATA6,0.018523801
chr6,48273265,48273274,10,-,8.85673993029688,GATA6,0.015147362
chr6,49336956,49336965,10,+,8.94419809040273,GATA6,0.064019844
chr6,49855431,49855440,10,+,9.27961936607297,GATA6,0.026025884
chr6,50966840,50966849,10,+,9.46393174631694,GATA6,0.03736291
chr6,51049435,51049444,10,+,9.20187258426822,GATA6,0.0072264043
chr6,51474379,51474388,10,+,8.94419809040273,GATA6,0.01159952
chr6,51613521,51613530,10,-,8.91787217591979,GATA6,0.025201589
chr6,51820793,51820802,10,+,9.53729385993846,GATA6,0.021007948
chr6,52328377,52328386,10,-,8.73041247690328,GATA6,0.0057607205
chr6,53012345,53012354,10,+,8.83401738139372,GATA6,0.025382532
chr6,53056012,53056021,10,-,8.94419809040273,GATA6,0.021089872
chr6,53465220,53465229,10,-,9.26115549789295,GATA6,0.03943868
chr6,53469389,53469398,10,+,8.94419809040273,GATA6,0.03469745
chr6,54054178,54054187,10,+,8.91472485714725,GATA6,0.04401858
chr6,54879314,54879323,10,-,9.45343906541239,GATA6,0.039711863
chr6,55802543,55802552,10,-,8.71096299675114,GATA6,0.057854883
chr6,56311409,56311418,10,-,8.83401738139372,GATA6,0.039070033
chr6,56440888,56440897,10,-,8.73041247690328,GATA6,0.030921077
chr6,56544123,56544132,10,-,8.98808697076877,GATA6,0.024904454
chr6,56613603,56613612,10,+,9.26782869839405,GATA6,0.012911611
chr6,56649467,56649476,10,-,9.45343906541239,GATA6,0.043464605
chr6,56724350,56724359,10,-,9.26782869839405,GATA6,0.028059326
chr6,57284260,57284269,10,-,9.58478610588427,GATA6,0.039970044
chr6,60392324,60392333,10,+,9.53729385993846,GATA6,0.03827711
chr6,61809049,61809058,10,+,8.86077390540304,GATA6,0.019115504
chr6,61859453,61859462,10,+,9.46393174631694,GATA6,0.014437754
chr6,62446642,62446651,10,+,8.96863749061663,GATA6,0.014323916
chr6,62447027,62447036,10,-,8.78337781667537,GATA6,0.0061798906
chr6,62523557,62523566,10,+,9.53729385993846,GATA6,0.019036185
chr6,63589864,63589873,10,+,9.32711161201878,GATA6,0.024707433
chr6,63788857,63788866,10,+,9.41096640654485,GATA6,0.036015823
chr6,63982069,63982078,10,-,9.59527878678883,GATA6,0.010009445
chr6,66005515,66005524,10,-,8.83401738139372,GATA6,0.041527823
chr6,66507273,66507282,10,+,9.09400899905463,GATA6,0.023030188
chr6,67350694,67350703,10,+,8.85673993029688,GATA6,0.009329937
chr6,70291417,70291426,10,+,9.58478610588427,GATA6,0.03997201
chr6,72019392,72019401,10,-,9.58478610588427,GATA6,0.038558517
chr6,72183260,72183269,10,-,9.66864090041034,GATA6,0.014358899
chr6,72213038,72213047,10,-,9.03459360474247,GATA6,0.02762802
chr6,72653793,72653802,10,-,9.01015420452856,GATA6,0.016007908
chr6,73027835,73027844,10,-,9.27832137929861,GATA6,0.014922109
chr6,73409617,73409626,10,-,8.71316302182639,GATA6,0.044898406
chr6,73516275,73516284,10,+,9.27961936607297,GATA6,0.01080502
chr6,73637556,73637565,10,+,9.53729385993846,GATA6,0.03127264
chr6,73651876,73651885,10,+,9.09400899905463,GATA6,0.02939921
chr6,74274802,74274811,10,-,8.9042321762427,GATA6,0.0074924477
chr6,74970161,74970170,10,-,9.02064688543312,GATA6,0.04035111
chr6,75526512,75526521,10,-,8.84451006229827,GATA6,0.031450666
chr6,75719411,75719420,10,+,9.58478610588427,GATA6,0.037585795
chr6,75849926,75849935,10,-,8.86077390540304,GATA6,0.01432935
chr6,75922248,75922257,10,-,9.04508628564702,GATA6,0.036224406
chr6,75934862,75934871,10,+,9.20625725245145,GATA6,0.013783702
chr6,76499400,76499409,10,-,9.35168349292012,GATA6,0.03694007
chr6,76812770,76812779,10,+,9.46393174631694,GATA6,0.013963102
chr6,78347979,78347988,10,-,9.66864090041034,GATA6,0.03126057
chr6,78577937,78577946,10,+,8.76806126726789,GATA6,0.02472182
chr6,78673671,78673680,10,-,9.01015420452856,GATA6,0.008001504
chr6,79570707,79570716,10,-,9.53729385993846,GATA6,0.038616743
chr6,79822067,79822076,10,-,9.27832137929861,GATA6,0.027312273
chr6,80154491,80154500,10,+,9.03459360474247,GATA6,0.03427436
chr6,80460805,80460814,10,+,9.09400899905463,GATA6,0.03571263
chr6,82022502,82022511,10,+,9.46393174631694,GATA6,0.017428307
chr6,83381032,83381041,10,-,9.1957645715469,GATA6,0.02905858
chr6,83431850,83431859,10,-,9.26782869839405,GATA6,0.022424106
chr6,83592945,83592954,10,-,9.51882999175844,GATA6,0.04570043
chr6,84007754,84007763,10,-,9.35168349292012,GATA6,0.020006143
chr6,85673639,85673648,10,-,8.71316302182639,GATA6,0.0239042
chr6,87558612,87558621,10,+,8.85673993029688,GATA6,0.026193932
chr6,88730851,88730860,10,+,8.83401738139372,GATA6,0.03930718
chr6,89507037,89507046,10,+,8.7865251354479,GATA6,0.01960078
chr6,91286248,91286257,10,-,8.78741179178153,GATA6,0.06073593
chr6,91317272,91317281,10,-,8.85673993029688,GATA6,0.018318579
chr6,92105523,92105532,10,+,8.94419809040273,GATA6,0.03756196
chr6,92973207,92973216,10,+,8.9042321762427,GATA6,0.030812085
chr6,93105357,93105366,10,+,8.91472485714725,GATA6,0.030365774
chr6,93417214,93417223,10,+,9.27832137929861,GATA6,0.012149927
chr6,95340846,95340855,10,+,8.77691911087697,GATA6,0.01832087
chr6,95340876,95340885,10,+,8.98808697076877,GATA6,0.015943527
chr6,95544127,95544136,10,+,8.71096299675114,GATA6,0.041499138
chr6,96450065,96450074,10,+,8.77691911087697,GATA6,0.026660811
chr6,97181408,97181417,10,-,8.86077390540304,GATA6,0.052157514
chr6,97963491,97963500,10,+,9.58478610588427,GATA6,0.03660276
chr6,98599015,98599024,10,-,9.35168349292012,GATA6,0.03368169
chr6,99178422,99178431,10,-,8.98808697076877,GATA6,0.025335966
chr6,99178452,99178461,10,-,8.9042321762427,GATA6,0.033397455
chr6,99811280,99811289,10,+,8.83827606211687,GATA6,0.026297085
chr6,99905530,99905539,10,-,8.91787217591979,GATA6,0.056976248
chr6,100099677,100099686,10,-,8.85673993029688,GATA6,0.025130685
chr6,100395996,100396005,10,+,9.20625725245145,GATA6,0.010157575
chr6,100553381,100553390,10,+,9.04508628564702,GATA6,0.029558958
chr6,100891326,100891335,10,+,8.9042321762427,GATA6,0.022037445
chr6,100891300,100891309,10,-,9.33760429292334,GATA6,0.043537196
chr6,100925905,100925914,10,-,9.11844839926854,GATA6,0.036283314
chr6,101079915,101079924,10,-,9.53729385993846,GATA6,0.04906029
chr6,101113375,101113384,10,-,9.27961936607297,GATA6,0.03477545
chr6,101159591,101159600,10,-,9.1957645715469,GATA6,0.027974974
chr6,101209153,101209162,10,-,8.77288513577081,GATA6,0.008256539
chr6,101741712,101741721,10,-,9.32711161201878,GATA6,0.040337697
chr6,101741727,101741736,10,-,9.58478610588427,GATA6,0.031453475
chr6,101857414,101857423,10,-,9.27961936607297,GATA6,0.029668434
chr6,101858112,101858121,10,+,9.26782869839405,GATA6,0.009320087
chr6,102742398,102742407,10,+,9.03459360474247,GATA6,0.01690794
chr6,102841467,102841476,10,+,8.9042321762427,GATA6,0.0076351254
chr6,104771435,104771444,10,+,8.86077390540304,GATA6,0.028772496
chr6,104996235,104996244,10,+,8.96863749061663,GATA6,0.025980605
chr6,104996358,104996367,10,-,9.32711161201878,GATA6,0.037836142
chr6,105147504,105147513,10,-,9.11844839926854,GATA6,0.012639413
chr6,105503751,105503760,10,+,8.77288513577081,GATA6,0.01706881
chr6,105503934,105503943,10,-,9.46393174631694,GATA6,0.022632116
chr6,105568267,105568276,10,-,9.04508628564702,GATA6,0.077473454
chr6,106315956,106315965,10,+,8.91787217591979,GATA6,0.008818698
chr6,106431422,106431431,10,-,9.01015420452856,GATA6,0.03958735
chr6,106525517,106525526,10,-,9.01015420452856,GATA6,0.022854738
chr6,106702670,106702679,10,-,8.7865251354479,GATA6,0.026512796
chr6,106889897,106889906,10,+,8.78337781667537,GATA6,0.031283803
chr6,107247627,107247636,10,-,9.26115549789295,GATA6,0.06475786
chr6,107272459,107272468,10,-,9.01015420452856,GATA6,0.06378077
chr6,107460240,107460249,10,+,9.27832137929861,GATA6,0.019654166
chr6,108562960,108562969,10,+,8.91472485714725,GATA6,0.02889413
chr6,108594859,108594868,10,-,9.45343906541239,GATA6,0.051339682
chr6,108798568,108798577,10,-,8.91472485714725,GATA6,0.03065471
chr6,108835591,108835600,10,+,8.91472485714725,GATA6,0.016421502
chr6,108904080,108904089,10,-,8.85673993029688,GATA6,0.07077942
chr6,108904085,108904094,10,-,9.26782869839405,GATA6,0.0662169
chr6,108971487,108971496,10,+,9.01015420452856,GATA6,0.042964227
chr6,109475782,109475791,10,+,8.98808697076877,GATA6,0.038140945
chr6,109512608,109512617,10,+,9.27961936607297,GATA6,0.03420165
chr6,110389887,110389896,10,-,8.78741179178153,GATA6,0.027368844
chr6,110533113,110533122,10,-,8.83827606211687,GATA6,0.011123453
chr6,110653981,110653990,10,+,8.98808697076877,GATA6,0.0052397703
chr6,110656737,110656746,10,-,9.27961936607297,GATA6,0.057987675
chr6,110727349,110727358,10,+,9.09400899905463,GATA6,0.019724192
chr6,110727469,110727478,10,+,9.27832137929861,GATA6,0.009768416
chr6,110782079,110782088,10,-,9.27961936607297,GATA6,0.04365445
chr6,111069102,111069111,10,+,9.66864090041034,GATA6,0.024252005
chr6,111207698,111207707,10,-,8.78741179178153,GATA6,0.044915862
chr6,111439386,111439395,10,-,9.02064688543312,GATA6,0.02960451
chr6,111562347,111562356,10,-,9.53729385993846,GATA6,0.056733176
chr6,111602360,111602369,10,-,9.58478610588427,GATA6,0.0357401
chr6,112060643,112060652,10,-,9.46393174631694,GATA6,0.010698572
chr6,112329042,112329051,10,+,8.78741179178153,GATA6,0.03300453
chr6,112572267,112572276,10,-,8.83827606211687,GATA6,0.02276405
chr6,113130237,113130246,10,-,9.27961936607297,GATA6,0.037613165
chr6,113148995,113149004,10,+,9.53729385993846,GATA6,0.022918127
chr6,113352396,113352405,10,-,9.53729385993846,GATA6,0.015385142
chr6,114311067,114311076,10,-,9.58478610588427,GATA6,0.05036108
chr6,115141371,115141380,10,-,9.26782869839405,GATA6,0.033384785
chr6,116007627,116007636,10,-,9.03459360474247,GATA6,0.025203144
chr6,116012790,116012799,10,+,8.84451006229827,GATA6,0.020384535
chr6,116349436,116349445,10,+,9.53729385993846,GATA6,0.04792587
chr6,116358706,116358715,10,+,8.86077390540304,GATA6,0.029028641
chr6,116381231,116381240,10,-,9.59527878678883,GATA6,0.028754616
chr6,116411625,116411634,10,-,9.53729385993846,GATA6,0.020195521
chr6,116721621,116721630,10,+,8.98808697076877,GATA6,0.021312775
chr6,116997712,116997721,10,+,9.01015420452856,GATA6,0.031932168
chr6,117076234,117076243,10,+,8.86077390540304,GATA6,0.02866065
chr6,117143723,117143732,10,-,9.11844839926854,GATA6,0.011098437
chr6,117445069,117445078,10,+,8.96863749061663,GATA6,0.034313187
chr6,117591733,117591742,10,-,8.78337781667537,GATA6,0.014711665
chr6,117591740,117591749,10,-,9.27961936607297,GATA6,0.029204175
chr6,118199198,118199207,10,+,9.45343906541239,GATA6,0.016441187
chr6,119140971,119140980,10,-,8.71316302182639,GATA6,0.033582535
chr6,119329916,119329925,10,+,8.94419809040273,GATA6,0.021085195
chr6,119480338,119480347,10,-,8.76806126726789,GATA6,0.028235672
chr6,121885391,121885400,10,+,9.66864090041034,GATA6,0.05802861
chr6,121885692,121885701,10,-,8.9042321762427,GATA6,0.0064425906
chr6,121918403,121918412,10,-,8.71096299675114,GATA6,0.04828591
chr6,122033613,122033622,10,-,9.11844839926854,GATA6,0.017687397
chr6,122117298,122117307,10,-,8.77691911087697,GATA6,0.035960633
chr6,122712492,122712501,10,-,8.78741179178153,GATA6,0.031015689
chr6,122803511,122803520,10,+,9.03459360474247,GATA6,0.03336041
chr6,123347332,123347341,10,+,9.46393174631694,GATA6,0.036331896
chr6,123972606,123972615,10,-,9.35168349292012,GATA6,0.010159088
chr6,125202446,125202455,10,-,9.46393174631694,GATA6,0.023227772
chr6,125742616,125742625,10,+,9.20187258426822,GATA6,0.05096569
chr6,125742838,125742847,10,+,8.85673993029688,GATA6,0.0072259796
chr6,125758672,125758681,10,-,8.83401738139372,GATA6,0.009284109
chr6,125904171,125904180,10,+,9.46393174631694,GATA6,0.023896782
chr6,125957959,125957968,10,-,8.94419809040273,GATA6,0.031441476
chr6,125974556,125974565,10,-,8.85673993029688,GATA6,0.025951087
chr6,126054621,126054630,10,+,9.20625725245145,GATA6,0.034242477
chr6,126699062,126699071,10,+,9.35168349292012,GATA6,0.030785026
chr6,127132529,127132538,10,+,8.77288513577081,GATA6,0.010707729
chr6,127481844,127481853,10,-,9.45343906541239,GATA6,0.06917755
chr6,128232306,128232315,10,+,8.7865251354479,GATA6,0.008834242
chr6,128504584,128504593,10,-,8.83827606211687,GATA6,0.024934668
chr6,129555583,129555592,10,-,9.35168349292012,GATA6,0.029461801
chr6,129575730,129575739,10,+,9.20187258426822,GATA6,0.026736246
chr6,129744140,129744149,10,-,9.09400899905463,GATA6,0.008030857
chr6,129751859,129751868,10,-,9.20625725245145,GATA6,0.033299316
chr6,130305588,130305597,10,-,9.03459360474247,GATA6,0.053572655
chr6,130995955,130995964,10,-,8.86077390540304,GATA6,0.032983437
chr6,131083963,131083972,10,+,9.04508628564702,GATA6,0.03498674
chr6,131107342,131107351,10,+,9.58478610588427,GATA6,0.06691934
chr6,132257851,132257860,10,+,9.66864090041034,GATA6,0.034689963
chr6,132631564,132631573,10,+,9.51882999175844,GATA6,0.04093842
chr6,132830196,132830205,10,-,8.77691911087697,GATA6,0.022749238
chr6,132964402,132964411,10,-,9.53729385993846,GATA6,0.029517878
