,0,1,2,3,4,5,WT,negative_control,test
3501,chr9,132025866,132025876,Nkx2.1.Homeobox_182,.,+,3.3624873,3.3059323,3.3613644
3502,chr9,132262593,132262603,Nkx2.1.Homeobox_182,.,+,3.2609015,3.4423013,3.262193
3503,chr9,132324736,132324746,Nkx2.1.Homeobox_182,.,+,3.1247678,3.35189,3.1656165
3504,chr9,132741974,132741984,Nkx2.1.Homeobox_182,.,+,2.8846602,3.3579533,2.9207327
3505,chr9,132895379,132895389,Nkx2.1.Homeobox_182,.,-,3.4077053,3.4093704,3.4423943
3506,chr9,133686917,133686927,Nkx2.1.Homeobox_182,.,-,2.678497,3.326521,2.7038405
3507,chr9,134564416,134564426,Nkx2.1.Homeobox_182,.,+,2.893666,3.2981765,2.8902946
3508,chr9,134813663,134813673,Nkx2.1.Homeobox_182,.,-,2.914689,3.2848885,2.9428735
3509,chr9,135289331,135289341,Nkx2.1.Homeobox_182,.,+,3.5600052,3.6921585,3.560536
3510,chr9,136028172,136028182,Nkx2.1.Homeobox_182,.,+,2.8993623,3.2396512,2.9172225
3511,chr9,137223649,137223659,Nkx2.1.Homeobox_182,.,+,4.960431,3.9615676,4.9783797
3512,chr9,137223653,137223663,Nkx2.1.Homeobox_182,.,-,4.9572606,3.7650688,4.955422
3513,chr10,484503,484513,Nkx2.1.Homeobox_182,.,-,3.2201824,3.8992164,3.2152467
3514,chr10,546974,546984,Nkx2.1.Homeobox_182,.,-,3.534207,3.26466,3.5471435
3515,chr10,1075046,1075056,Nkx2.1.Homeobox_182,.,-,3.7700305,3.7289886,3.805429
3516,chr10,1221102,1221112,Nkx2.1.Homeobox_182,.,+,2.729137,2.8614123,2.7599034
3517,chr10,1335025,1335035,Nkx2.1.Homeobox_182,.,-,2.994057,3.275128,2.9773204
3518,chr10,2968729,2968739,Nkx2.1.Homeobox_182,.,-,3.5236163,3.3414598,3.5413108
3519,chr10,3055184,3055194,Nkx2.1.Homeobox_182,.,+,2.8785086,3.2028174,2.9236906
3520,chr10,5811650,5811660,Nkx2.1.Homeobox_182,.,+,3.1093066,3.1976912,3.1109767
3521,chr10,6912024,6912034,Nkx2.1.Homeobox_182,.,-,3.084592,3.4747875,3.1208756
3522,chr10,7118429,7118439,Nkx2.1.Homeobox_182,.,-,3.0112958,3.336043,3.025486
3523,chr10,7340617,7340627,Nkx2.1.Homeobox_182,.,+,3.1562905,3.4079242,3.209608
3524,chr10,7630099,7630109,Nkx2.1.Homeobox_182,.,+,2.9971662,3.503006,3.0033875
3525,chr10,8544181,8544191,Nkx2.1.Homeobox_182,.,-,3.6082945,3.202685,3.6179218
3526,chr10,11214780,11214790,Nkx2.1.Homeobox_182,.,+,3.1244993,3.3608298,3.1475189
3527,chr10,12547422,12547432,Nkx2.1.Homeobox_182,.,-,2.9998598,3.2336724,2.9499047
3528,chr10,13537121,13537131,Nkx2.1.Homeobox_182,.,+,3.2305984,3.2330709,3.2237663
3529,chr10,13537125,13537135,Nkx2.1.Homeobox_182,.,-,3.229949,3.199367,3.2140431
3530,chr10,13625943,13625953,Nkx2.1.Homeobox_182,.,+,2.7909498,3.2055976,2.8007083
3531,chr10,13629532,13629542,Nkx2.1.Homeobox_182,.,+,2.927343,3.206632,2.9445465
3532,chr10,13740712,13740722,Nkx2.1.Homeobox_182,.,-,2.8701396,3.3836913,2.8817387
3533,chr10,15261553,15261563,Nkx2.1.Homeobox_182,.,-,3.080937,3.1563814,3.1421428
3534,chr10,15805717,15805727,Nkx2.1.Homeobox_182,.,-,3.5154104,3.2615368,3.5301738
3535,chr10,17137925,17137935,Nkx2.1.Homeobox_182,.,-,2.895784,3.2195084,2.916614
3536,chr10,17137985,17137995,Nkx2.1.Homeobox_182,.,-,2.8742971,3.1860673,2.8704746
3537,chr10,17652513,17652523,Nkx2.1.Homeobox_182,.,+,3.261722,2.9745002,3.2529588
3538,chr10,18665855,18665865,Nkx2.1.Homeobox_182,.,+,3.186482,3.1059625,3.1547952
3539,chr10,19259305,19259315,Nkx2.1.Homeobox_182,.,+,3.48872,3.1299152,3.4299684
3540,chr10,19815095,19815105,Nkx2.1.Homeobox_182,.,+,3.5344508,4.12741,3.5147824
3541,chr10,19815980,19815990,Nkx2.1.Homeobox_182,.,-,4.1442924,4.6558022,4.157184
3542,chr10,20330561,20330571,Nkx2.1.Homeobox_182,.,+,2.7017298,3.0070946,2.715663
3543,chr10,20485561,20485571,Nkx2.1.Homeobox_182,.,+,3.2907786,3.220161,3.3213763
3544,chr10,20711617,20711627,Nkx2.1.Homeobox_182,.,-,3.2632113,3.2620385,3.2766552
3545,chr10,20885975,20885985,Nkx2.1.Homeobox_182,.,+,3.076363,3.2940602,3.0813298
3546,chr10,21259886,21259896,Nkx2.1.Homeobox_182,.,-,3.615635,3.541207,3.5693264
3547,chr10,21637684,21637694,Nkx2.1.Homeobox_182,.,+,3.0975273,3.2261233,3.1082056
3548,chr10,22303084,22303094,Nkx2.1.Homeobox_182,.,-,2.7002337,3.2695575,2.7314978
3549,chr10,23053187,23053197,Nkx2.1.Homeobox_182,.,-,3.2725585,3.0710967,3.2739327
3550,chr10,23364656,23364666,Nkx2.1.Homeobox_182,.,-,2.9326782,3.2915573,2.911749
3551,chr10,23469457,23469467,Nkx2.1.Homeobox_182,.,-,3.3291414,3.0814595,3.2982783
3552,chr10,24313673,24313683,Nkx2.1.Homeobox_182,.,-,3.2272618,3.3363762,3.234225
3553,chr10,25130446,25130456,Nkx2.1.Homeobox_182,.,+,3.0913093,3.0706592,3.1044526
3554,chr10,25246876,25246886,Nkx2.1.Homeobox_182,.,+,3.0881758,3.0311332,3.0966554
3555,chr10,25435659,25435669,Nkx2.1.Homeobox_182,.,+,2.9158201,3.0312,2.9339025
3556,chr10,25530697,25530707,Nkx2.1.Homeobox_182,.,+,3.2544637,3.3252404,3.2357135
3557,chr10,27112471,27112481,Nkx2.1.Homeobox_182,.,-,3.1042244,3.2792277,3.1261485
3558,chr10,27144488,27144498,Nkx2.1.Homeobox_182,.,-,3.1328323,3.3472996,3.1419728
3559,chr10,27155950,27155960,Nkx2.1.Homeobox_182,.,+,4.154572,4.5069532,4.205176
3560,chr10,27242310,27242320,Nkx2.1.Homeobox_182,.,-,5.029909,4.1675925,5.023321
3561,chr10,27856652,27856662,Nkx2.1.Homeobox_182,.,+,2.7966313,3.2262542,2.7973561
3562,chr10,27865509,27865519,Nkx2.1.Homeobox_182,.,-,3.0667398,3.1348207,3.1011856
3563,chr10,28527309,28527319,Nkx2.1.Homeobox_182,.,-,3.1881104,3.2407937,3.201902
3564,chr10,28884789,28884799,Nkx2.1.Homeobox_182,.,+,3.0643764,3.322794,3.0701833
3565,chr10,29079162,29079172,Nkx2.1.Homeobox_182,.,+,3.2287843,3.1708386,3.2246222
3566,chr10,29179890,29179900,Nkx2.1.Homeobox_182,.,-,3.0560672,3.1121235,3.049984
3567,chr10,29379724,29379734,Nkx2.1.Homeobox_182,.,+,3.12915,3.207959,3.138352
3568,chr10,30375430,30375440,Nkx2.1.Homeobox_182,.,+,2.8010607,3.2432647,2.7961133
3569,chr10,31011669,31011679,Nkx2.1.Homeobox_182,.,+,3.0661051,3.2432714,3.0732512
3570,chr10,31104956,31104966,Nkx2.1.Homeobox_182,.,+,2.8605123,3.3508697,2.8923078
3571,chr10,31799698,31799708,Nkx2.1.Homeobox_182,.,+,3.1636875,3.0345914,3.1637893
3572,chr10,32581108,32581118,Nkx2.1.Homeobox_182,.,+,2.9527462,3.035938,2.9748073
3573,chr10,33498595,33498605,Nkx2.1.Homeobox_182,.,+,2.971037,3.221801,2.9840581
3574,chr10,33720541,33720551,Nkx2.1.Homeobox_182,.,+,3.723578,3.0969138,3.6397483
3575,chr10,34477715,34477725,Nkx2.1.Homeobox_182,.,+,3.0244033,3.235085,3.0286229
3576,chr10,34484690,34484700,Nkx2.1.Homeobox_182,.,+,3.0063717,3.3295531,3.0187635
3577,chr10,34666471,34666481,Nkx2.1.Homeobox_182,.,+,3.5389836,3.2294362,3.153623
3578,chr10,34728445,34728455,Nkx2.1.Homeobox_182,.,+,3.1209257,3.444133,3.1311634
3579,chr10,34758610,34758620,Nkx2.1.Homeobox_182,.,+,3.5994937,3.106401,3.6342068
3580,chr10,34994454,34994464,Nkx2.1.Homeobox_182,.,+,3.7915385,3.231217,3.8172002
3581,chr10,37146747,37146757,Nkx2.1.Homeobox_182,.,+,3.5689414,3.1866016,3.5515246
3582,chr10,38150132,38150142,Nkx2.1.Homeobox_182,.,+,3.0067446,3.2812908,3.031758
3583,chr10,38212362,38212372,Nkx2.1.Homeobox_182,.,-,3.087781,3.182601,3.1069417
3584,chr10,43230951,43230961,Nkx2.1.Homeobox_182,.,-,2.9069157,3.4422765,2.8731794
3585,chr10,43396727,43396737,Nkx2.1.Homeobox_182,.,+,4.7468925,4.6398106,4.7681613
3586,chr10,43397145,43397155,Nkx2.1.Homeobox_182,.,-,4.3954024,4.67748,4.3639708
3587,chr10,43711348,43711358,Nkx2.1.Homeobox_182,.,+,3.2560558,3.046903,3.2387261
3588,chr10,44016537,44016547,Nkx2.1.Homeobox_182,.,-,3.208153,3.1058056,3.2383199
3589,chr10,44841050,44841060,Nkx2.1.Homeobox_182,.,-,3.079472,3.120273,3.0813193
3590,chr10,45226618,45226628,Nkx2.1.Homeobox_182,.,-,3.1268563,3.1826167,3.1239893
3591,chr10,45354860,45354870,Nkx2.1.Homeobox_182,.,+,3.0545857,3.227013,3.0655198
3592,chr10,45509615,45509625,Nkx2.1.Homeobox_182,.,-,3.2877412,3.1882942,3.312249
3593,chr10,46027884,46027894,Nkx2.1.Homeobox_182,.,+,2.9968464,3.394385,3.015826
3594,chr10,48400186,48400196,Nkx2.1.Homeobox_182,.,+,3.1444855,3.1987991,3.168344
3595,chr10,48434256,48434266,Nkx2.1.Homeobox_182,.,+,3.025934,3.199387,3.0093842
3596,chr10,48600452,48600462,Nkx2.1.Homeobox_182,.,+,2.9940302,3.0634017,2.9747033
3597,chr10,48891208,48891218,Nkx2.1.Homeobox_182,.,-,3.5854347,3.5052822,3.600822
3598,chr10,49488046,49488056,Nkx2.1.Homeobox_182,.,+,3.0912142,3.407751,3.0426583
3599,chr10,49564845,49564855,Nkx2.1.Homeobox_182,.,+,2.9216821,3.1402993,2.9184537
3600,chr10,49608318,49608328,Nkx2.1.Homeobox_182,.,+,2.9122884,3.3757012,2.8885894
3601,chr10,49701159,49701169,Nkx2.1.Homeobox_182,.,+,2.8014617,3.0842512,2.7631493
3602,chr10,49835054,49835064,Nkx2.1.Homeobox_182,.,-,3.1731496,3.3882432,3.1925406
3603,chr10,50378557,50378567,Nkx2.1.Homeobox_182,.,+,2.8741477,3.1064491,2.8887956
3604,chr10,51041907,51041917,Nkx2.1.Homeobox_182,.,+,2.9309514,3.146563,2.9265995
3605,chr10,51441068,51441078,Nkx2.1.Homeobox_182,.,-,3.0774345,3.054117,3.0721881
3606,chr10,52322332,52322342,Nkx2.1.Homeobox_182,.,-,3.141863,3.4968135,3.15128
3607,chr10,52487048,52487058,Nkx2.1.Homeobox_182,.,-,3.180249,3.1871552,3.2301369
3608,chr10,52525855,52525865,Nkx2.1.Homeobox_182,.,+,2.853776,3.0374327,2.8491297
3609,chr10,52652781,52652791,Nkx2.1.Homeobox_182,.,+,3.1606576,3.1887069,3.1651778
3610,chr10,52653151,52653161,Nkx2.1.Homeobox_182,.,-,3.21164,3.2311509,3.186754
3611,chr10,52780225,52780235,Nkx2.1.Homeobox_182,.,+,3.4045787,2.9793935,3.4220715
3612,chr10,52918795,52918805,Nkx2.1.Homeobox_182,.,-,3.271111,3.0868664,3.2745018
3613,chr10,54585868,54585878,Nkx2.1.Homeobox_182,.,+,3.153394,3.0621576,3.1447148
3614,chr10,54681524,54681534,Nkx2.1.Homeobox_182,.,-,3.2543914,3.0470939,3.2775757
3615,chr10,56787130,56787140,Nkx2.1.Homeobox_182,.,+,3.091739,3.0032692,3.0853422
3616,chr10,57731228,57731238,Nkx2.1.Homeobox_182,.,+,2.7320495,3.0568757,2.7134864
3617,chr10,58026178,58026188,Nkx2.1.Homeobox_182,.,-,2.8614244,3.3255126,2.8913307
3618,chr10,58921801,58921811,Nkx2.1.Homeobox_182,.,-,2.9167297,3.082585,2.9397807
3619,chr10,59805328,59805338,Nkx2.1.Homeobox_182,.,-,3.2715893,3.2164662,3.2269483
3620,chr10,59873387,59873397,Nkx2.1.Homeobox_182,.,-,3.217244,3.2186115,3.2431996
3621,chr10,59991761,59991771,Nkx2.1.Homeobox_182,.,-,3.3448274,3.088237,3.3981414
3622,chr10,59995937,59995947,Nkx2.1.Homeobox_182,.,+,3.0740123,3.161525,3.0743537
3623,chr10,61159838,61159848,Nkx2.1.Homeobox_182,.,-,3.114078,3.168483,3.1101172
3624,chr10,61486275,61486285,Nkx2.1.Homeobox_182,.,+,3.2691014,3.0488071,3.2688954
3625,chr10,61780966,61780976,Nkx2.1.Homeobox_182,.,-,3.0431843,3.116062,3.060886
3626,chr10,62062368,62062378,Nkx2.1.Homeobox_182,.,-,3.0874097,3.0396342,3.1049943
3627,chr10,62885784,62885794,Nkx2.1.Homeobox_182,.,-,3.2950993,3.1774335,3.2841537
3628,chr10,63213755,63213765,Nkx2.1.Homeobox_182,.,+,3.1047292,3.147662,3.1167915
3629,chr10,63266789,63266799,Nkx2.1.Homeobox_182,.,-,3.0164104,2.972721,3.0243354
3630,chr10,63403205,63403215,Nkx2.1.Homeobox_182,.,+,2.9515727,3.223682,2.974449
3631,chr10,63707366,63707376,Nkx2.1.Homeobox_182,.,+,3.8002808,3.1334248,3.7941914
3632,chr10,63867229,63867239,Nkx2.1.Homeobox_182,.,+,3.5708885,3.2291496,3.573185
3633,chr10,64185308,64185318,Nkx2.1.Homeobox_182,.,-,3.1241944,3.137628,3.137333
3634,chr10,64321809,64321819,Nkx2.1.Homeobox_182,.,+,2.981888,3.0745606,2.9798539
3635,chr10,64321849,64321859,Nkx2.1.Homeobox_182,.,-,2.9834065,2.9814975,2.986121
3636,chr10,64688787,64688797,Nkx2.1.Homeobox_182,.,-,2.9860384,3.0576339,2.9833117
3637,chr10,65284463,65284473,Nkx2.1.Homeobox_182,.,+,3.1748607,2.9525416,3.093019
3638,chr10,65337743,65337753,Nkx2.1.Homeobox_182,.,+,3.037355,3.0487726,3.032701
3639,chr10,65895079,65895089,Nkx2.1.Homeobox_182,.,-,3.145954,3.2047334,3.1631956
3640,chr10,66834242,66834252,Nkx2.1.Homeobox_182,.,-,3.1661108,3.221156,3.158852
3641,chr10,66989814,66989824,Nkx2.1.Homeobox_182,.,-,2.8935637,3.0572312,2.917504
3642,chr10,67116307,67116317,Nkx2.1.Homeobox_182,.,-,3.2177126,3.108998,3.22513
3643,chr10,67172159,67172169,Nkx2.1.Homeobox_182,.,-,2.6837392,3.1744695,2.6981032
3644,chr10,67447963,67447973,Nkx2.1.Homeobox_182,.,+,2.8026838,3.2870662,2.7993124
3645,chr10,67856628,67856638,Nkx2.1.Homeobox_182,.,-,2.886044,3.4456341,2.899778
3646,chr10,68329906,68329916,Nkx2.1.Homeobox_182,.,+,3.0663912,3.4986255,3.071243
3647,chr10,68422675,68422685,Nkx2.1.Homeobox_182,.,+,3.1162484,3.1734,3.1176019
3648,chr10,68422679,68422689,Nkx2.1.Homeobox_182,.,-,3.1154408,3.192798,3.117196
3649,chr10,68782372,68782382,Nkx2.1.Homeobox_182,.,+,3.1853743,3.3703468,3.2555423
3650,chr10,68989748,68989758,Nkx2.1.Homeobox_182,.,-,3.263528,3.9917693,3.264642
3651,chr10,69442782,69442792,Nkx2.1.Homeobox_182,.,+,2.808196,3.096862,2.8129086
3652,chr10,69457746,69457756,Nkx2.1.Homeobox_182,.,-,3.4223835,3.1663785,3.4133801
3653,chr10,70544194,70544204,Nkx2.1.Homeobox_182,.,-,2.5209734,3.0234604,2.5240552
3654,chr10,70607432,70607442,Nkx2.1.Homeobox_182,.,-,2.79827,3.2418602,2.7997417
3655,chr10,71002396,71002406,Nkx2.1.Homeobox_182,.,+,2.9425168,3.0010762,2.9467106
3656,chr10,72389888,72389898,Nkx2.1.Homeobox_182,.,+,3.1832716,3.2224133,3.2123706
3657,chr10,72389978,72389988,Nkx2.1.Homeobox_182,.,-,3.1482334,3.109077,3.203832
3658,chr10,72506229,72506239,Nkx2.1.Homeobox_182,.,-,2.8708155,3.1964002,2.8830197
3659,chr10,72736127,72736137,Nkx2.1.Homeobox_182,.,-,2.9947379,3.060562,2.9890428
3660,chr10,73009180,73009190,Nkx2.1.Homeobox_182,.,+,2.832639,3.1479537,2.8381717
3661,chr10,73277832,73277842,Nkx2.1.Homeobox_182,.,+,2.7627745,3.2566967,2.7746773
3662,chr10,73554565,73554575,Nkx2.1.Homeobox_182,.,+,2.971263,3.0789132,2.9751592
3663,chr10,73574193,73574203,Nkx2.1.Homeobox_182,.,-,2.8881953,3.3421006,2.8911312
3664,chr10,73830895,73830905,Nkx2.1.Homeobox_182,.,+,2.8217914,3.3468652,2.81646
3665,chr10,74121302,74121312,Nkx2.1.Homeobox_182,.,+,3.343786,3.1882453,3.3616595
3666,chr10,74190299,74190309,Nkx2.1.Homeobox_182,.,+,3.161529,3.085795,3.1956215
3667,chr10,74235534,74235544,Nkx2.1.Homeobox_182,.,-,2.797941,3.0231016,2.813229
3668,chr10,74285017,74285027,Nkx2.1.Homeobox_182,.,-,2.6862226,3.376573,2.7070785
3669,chr10,74821655,74821665,Nkx2.1.Homeobox_182,.,+,3.475709,3.167772,3.4457958
3670,chr10,74826513,74826523,Nkx2.1.Homeobox_182,.,-,5.2840295,4.204118,5.342245
3671,chr10,74861737,74861747,Nkx2.1.Homeobox_182,.,-,3.0791435,3.2781754,3.067296
3672,chr10,75132362,75132372,Nkx2.1.Homeobox_182,.,-,2.987395,3.198306,3.0094967
3673,chr10,75508481,75508491,Nkx2.1.Homeobox_182,.,-,3.3658311,3.0814533,3.3460984
3674,chr10,76577212,76577222,Nkx2.1.Homeobox_182,.,-,2.9723997,3.0323253,2.9777408
3675,chr10,76935297,76935307,Nkx2.1.Homeobox_182,.,-,2.7703135,3.1816115,2.7741382
3676,chr10,77005854,77005864,Nkx2.1.Homeobox_182,.,-,3.088499,3.0838704,3.0445392
3677,chr10,77185821,77185831,Nkx2.1.Homeobox_182,.,+,3.0794044,3.301054,3.115705
3678,chr10,77271592,77271602,Nkx2.1.Homeobox_182,.,+,2.8316805,3.093349,2.8459413
3679,chr10,77271234,77271244,Nkx2.1.Homeobox_182,.,-,2.6978803,3.0659165,2.7083676
3680,chr10,77289530,77289540,Nkx2.1.Homeobox_182,.,+,3.276626,3.158953,3.3302064
3681,chr10,78001024,78001034,Nkx2.1.Homeobox_182,.,+,2.9266696,3.233746,2.927547
3682,chr10,78000976,78000986,Nkx2.1.Homeobox_182,.,-,2.9201066,3.190672,2.9131799
3683,chr10,78163759,78163769,Nkx2.1.Homeobox_182,.,+,2.9202268,3.231958,2.9164124
3684,chr10,78258556,78258566,Nkx2.1.Homeobox_182,.,+,3.1179729,3.0689664,3.1452997
3685,chr10,78567306,78567316,Nkx2.1.Homeobox_182,.,-,2.989736,3.1968899,2.9931934
3686,chr10,78799775,78799785,Nkx2.1.Homeobox_182,.,-,3.3636198,3.327433,3.3771458
3687,chr10,78911859,78911869,Nkx2.1.Homeobox_182,.,+,3.0545352,2.958439,3.0349402
3688,chr10,78919587,78919597,Nkx2.1.Homeobox_182,.,+,3.3829927,3.1135476,3.460804
3689,chr10,79496775,79496785,Nkx2.1.Homeobox_182,.,-,2.9869704,3.2865455,2.9854598
3690,chr10,79934390,79934400,Nkx2.1.Homeobox_182,.,+,3.0406985,3.1987674,3.0218673
3691,chr10,80794935,80794945,Nkx2.1.Homeobox_182,.,+,2.9995856,3.0251594,2.9975877
3692,chr10,81008009,81008019,Nkx2.1.Homeobox_182,.,+,3.0401042,3.1791868,3.0328677
3693,chr10,82896067,82896077,Nkx2.1.Homeobox_182,.,-,3.213763,3.2640507,3.239122
3694,chr10,83874916,83874926,Nkx2.1.Homeobox_182,.,+,2.9534078,3.019004,2.9591258
3695,chr10,83874906,83874916,Nkx2.1.Homeobox_182,.,-,2.9541254,3.1501496,2.9717891
3696,chr10,84270677,84270687,Nkx2.1.Homeobox_182,.,+,3.0081456,3.1139176,3.0231438
3697,chr10,86499143,86499153,Nkx2.1.Homeobox_182,.,-,3.13982,3.0837326,3.1398387
3698,chr10,86904754,86904764,Nkx2.1.Homeobox_182,.,+,3.1932945,3.3340392,3.231816
3699,chr10,88205653,88205663,Nkx2.1.Homeobox_182,.,+,2.9858248,3.2314343,2.961739
3700,chr10,88932699,88932709,Nkx2.1.Homeobox_182,.,-,3.0941317,3.1805518,3.0933404
3701,chr10,89160521,89160531,Nkx2.1.Homeobox_182,.,+,2.9498637,3.2729435,2.9415762
3702,chr10,89160363,89160373,Nkx2.1.Homeobox_182,.,-,2.9682336,2.9700778,2.9969387
3703,chr10,89566490,89566500,Nkx2.1.Homeobox_182,.,-,3.0886583,3.0454688,3.1046796
3704,chr10,89847161,89847171,Nkx2.1.Homeobox_182,.,+,2.856688,2.9390638,2.886451
3705,chr10,90167346,90167356,Nkx2.1.Homeobox_182,.,-,2.8405485,2.9858766,2.841732
3706,chr10,90318904,90318914,Nkx2.1.Homeobox_182,.,-,3.1317217,3.1464922,3.1549878
3707,chr10,90643147,90643157,Nkx2.1.Homeobox_182,.,+,3.1246538,3.1147554,3.1298518
3708,chr10,90917937,90917947,Nkx2.1.Homeobox_182,.,-,3.4015696,3.2382267,3.3920276
3709,chr10,91576074,91576084,Nkx2.1.Homeobox_182,.,+,3.5911512,3.1625998,3.5651886
3710,chr10,91686037,91686047,Nkx2.1.Homeobox_182,.,+,2.9374661,3.2065094,2.9318943
3711,chr10,91688214,91688224,Nkx2.1.Homeobox_182,.,-,2.7554247,3.1618595,2.7759666
3712,chr10,91804450,91804460,Nkx2.1.Homeobox_182,.,-,3.1442595,3.2059026,3.133655
3713,chr10,91820344,91820354,Nkx2.1.Homeobox_182,.,-,3.2863765,3.2209709,3.261333
3714,chr10,92109772,92109782,Nkx2.1.Homeobox_182,.,-,2.835582,3.165519,2.841753
3715,chr10,92544347,92544357,Nkx2.1.Homeobox_182,.,-,2.993557,3.1798558,2.9823327
3716,chr10,92628898,92628908,Nkx2.1.Homeobox_182,.,+,2.6884425,3.0366864,2.6858194
3717,chr10,93513294,93513304,Nkx2.1.Homeobox_182,.,-,2.9400764,3.3172104,2.9496474
3718,chr10,93611490,93611500,Nkx2.1.Homeobox_182,.,+,2.8734193,3.3360183,2.8795161
3719,chr10,93745271,93745281,Nkx2.1.Homeobox_182,.,+,3.5328016,3.484446,3.5121377
3720,chr10,95125789,95125799,Nkx2.1.Homeobox_182,.,-,3.0893922,2.9731748,3.0927265
3721,chr10,95126470,95126480,Nkx2.1.Homeobox_182,.,+,2.960908,3.0288656,2.9603329
3722,chr10,95330275,95330285,Nkx2.1.Homeobox_182,.,+,3.4501493,3.158506,3.4743257
3723,chr10,95363485,95363495,Nkx2.1.Homeobox_182,.,-,3.9422457,3.1330523,3.233972
3724,chr10,95578829,95578839,Nkx2.1.Homeobox_182,.,-,3.0371704,3.080358,3.1035104
3725,chr10,95790156,95790166,Nkx2.1.Homeobox_182,.,+,3.0481868,3.0013433,3.0653768
3726,chr10,96271505,96271515,Nkx2.1.Homeobox_182,.,+,3.8327816,3.2439072,3.849966
3727,chr10,96502896,96502906,Nkx2.1.Homeobox_182,.,-,3.550603,3.2013328,3.5338051
3728,chr10,96588235,96588245,Nkx2.1.Homeobox_182,.,-,3.3483741,3.5371861,3.34386
3729,chr10,96664880,96664890,Nkx2.1.Homeobox_182,.,+,3.235757,3.2885652,3.2156785
3730,chr10,96682157,96682167,Nkx2.1.Homeobox_182,.,-,3.0970225,3.1740272,3.1168666
3731,chr10,97244846,97244856,Nkx2.1.Homeobox_182,.,+,3.1795418,3.155212,3.1713543
3732,chr10,97574885,97574895,Nkx2.1.Homeobox_182,.,-,3.516149,3.1363149,3.3873017
3733,chr10,97647425,97647435,Nkx2.1.Homeobox_182,.,-,2.797173,3.3966126,2.800394
3734,chr10,99416228,99416238,Nkx2.1.Homeobox_182,.,+,2.9500442,3.032371,2.9785252
3735,chr10,100380033,100380043,Nkx2.1.Homeobox_182,.,+,2.6881409,3.1752863,2.6941872
3736,chr10,101588087,101588097,Nkx2.1.Homeobox_182,.,-,3.7760186,3.7209454,3.7671986
3737,chr10,102267938,102267948,Nkx2.1.Homeobox_182,.,-,2.6900203,3.0656047,2.6921804
3738,chr10,102299112,102299122,Nkx2.1.Homeobox_182,.,-,2.6749592,3.4731522,2.6971421
3739,chr10,102311153,102311163,Nkx2.1.Homeobox_182,.,+,2.9088652,3.2552323,2.9034448
3740,chr10,103085149,103085159,Nkx2.1.Homeobox_182,.,-,3.3614492,3.2777112,3.3646786
3741,chr10,103255878,103255888,Nkx2.1.Homeobox_182,.,+,2.8746786,3.247825,2.8778286
3742,chr10,103255936,103255946,Nkx2.1.Homeobox_182,.,+,2.8632476,3.2405849,2.8561616
3743,chr10,103679853,103679863,Nkx2.1.Homeobox_182,.,+,2.708745,3.1375673,2.7344382
3744,chr10,103837436,103837446,Nkx2.1.Homeobox_182,.,+,3.127075,3.0256631,3.1350155
3745,chr10,103967947,103967957,Nkx2.1.Homeobox_182,.,-,3.685094,5.0584345,3.6780217
3746,chr10,103969770,103969780,Nkx2.1.Homeobox_182,.,+,2.885806,3.4931862,2.9013166
3747,chr10,104548246,104548256,Nkx2.1.Homeobox_182,.,-,2.9979992,2.9906554,3.0083914
3748,chr10,106187049,106187059,Nkx2.1.Homeobox_182,.,-,2.8683717,3.178488,2.858863
3749,chr10,107806559,107806569,Nkx2.1.Homeobox_182,.,-,2.871311,3.0429413,2.9015772
3750,chr10,108086110,108086120,Nkx2.1.Homeobox_182,.,+,2.912124,2.9750435,2.8894677
3751,chr10,109560271,109560281,Nkx2.1.Homeobox_182,.,+,2.7907176,3.008452,2.7995877
3752,chr10,109870209,109870219,Nkx2.1.Homeobox_182,.,+,2.878682,3.2510407,2.8906019
3753,chr10,110002731,110002741,Nkx2.1.Homeobox_182,.,+,2.8802118,3.2577755,2.8758254
3754,chr10,110016094,110016104,Nkx2.1.Homeobox_182,.,-,3.293743,3.2042108,3.2816792
3755,chr10,110298973,110298983,Nkx2.1.Homeobox_182,.,-,2.918528,3.2392929,2.9086845
3756,chr10,110343220,110343230,Nkx2.1.Homeobox_182,.,-,2.8480535,3.1608224,2.853996
3757,chr10,110540124,110540134,Nkx2.1.Homeobox_182,.,-,2.9658418,3.078524,2.9011936
3758,chr10,110610355,110610365,Nkx2.1.Homeobox_182,.,+,3.697745,3.1245208,3.7249808
3759,chr10,110632497,110632507,Nkx2.1.Homeobox_182,.,+,2.9917576,3.0926208,2.9925745
3760,chr10,110632522,110632532,Nkx2.1.Homeobox_182,.,-,3.0058272,3.1985526,3.0191145
3761,chr10,110765486,110765496,Nkx2.1.Homeobox_182,.,-,3.4985473,3.5542722,3.5554569
3762,chr10,111077085,111077095,Nkx2.1.Homeobox_182,.,+,4.227076,4.55617,4.255536
3763,chr10,111137352,111137362,Nkx2.1.Homeobox_182,.,-,3.3495853,3.2082496,3.373066
3764,chr10,111203302,111203312,Nkx2.1.Homeobox_182,.,+,3.0152173,3.1327338,3.0148718
3765,chr10,111203510,111203520,Nkx2.1.Homeobox_182,.,+,3.094605,3.1539087,3.1129937
3766,chr10,111203514,111203524,Nkx2.1.Homeobox_182,.,-,3.0960567,3.1534338,3.0892313
3767,chr10,111274122,111274132,Nkx2.1.Homeobox_182,.,-,3.2088196,3.1706817,3.2282162
