,0,1,2,3,4,5,WT,negative_control,test
6270,chr16,67417946,67417961,GATA.Zf..IR4_106,.,-,2.2720664,2.7383256,2.3013394
6271,chr16,70594867,70594882,GATA.Zf..IR4_106,.,+,2.521711,2.4779,2.5221424
6272,chr16,70594866,70594881,GATA.Zf..IR4_106,.,-,2.5218549,2.4389532,2.486869
6273,chr16,72996782,72996797,GATA.Zf..IR4_106,.,+,2.5848982,2.5589795,2.6056638
6274,chr16,72996781,72996796,GATA.Zf..IR4_106,.,-,2.5846114,2.573656,2.603628
6275,chr16,78894771,78894786,GATA.Zf..IR4_106,.,+,2.2853525,2.5269914,2.2984464
6276,chr16,78894770,78894785,GATA.Zf..IR4_106,.,-,2.284215,2.465242,2.2885087
6277,chr17,1385296,1385311,GATA.Zf..IR4_106,.,+,2.0073936,2.42267,2.0158885
6278,chr17,1385295,1385310,GATA.Zf..IR4_106,.,-,2.007795,2.4962656,2.0325775
6279,chr17,2122592,2122607,GATA.Zf..IR4_106,.,-,2.4343278,2.4692416,2.4401317
6280,chr17,4101399,4101414,GATA.Zf..IR4_106,.,+,2.4505403,2.5960107,2.4980474
6281,chr17,4101398,4101413,GATA.Zf..IR4_106,.,-,2.4494147,2.555544,2.5050607
6282,chr17,5829079,5829094,GATA.Zf..IR4_106,.,+,2.3584795,2.4795487,2.3781953
6283,chr17,5829078,5829093,GATA.Zf..IR4_106,.,-,2.3591928,2.3859067,2.383656
6284,chr17,8056680,8056695,GATA.Zf..IR4_106,.,+,2.7235403,2.6259718,2.7512755
6285,chr17,8056679,8056694,GATA.Zf..IR4_106,.,-,2.7236152,2.5152302,2.7089448
6286,chr17,8376008,8376023,GATA.Zf..IR4_106,.,+,2.5424976,3.0595024,2.5541444
6287,chr17,8376007,8376022,GATA.Zf..IR4_106,.,-,2.5415275,2.9734766,2.5266201
6288,chr17,9669621,9669636,GATA.Zf..IR4_106,.,+,2.5763645,2.6763804,2.610186
6289,chr17,9669620,9669635,GATA.Zf..IR4_106,.,-,2.575675,2.6188622,2.5730197
6290,chr17,13962899,13962914,GATA.Zf..IR4_106,.,+,2.44924,2.5066292,2.3145404
6291,chr17,13962898,13962913,GATA.Zf..IR4_106,.,-,2.4489548,2.436356,2.303371
6292,chr17,16371858,16371873,GATA.Zf..IR4_106,.,+,2.165784,2.48665,2.1836386
6293,chr17,17356371,17356386,GATA.Zf..IR4_106,.,-,2.40226,2.5172417,2.4124522
6294,chr17,19447225,19447240,GATA.Zf..IR4_106,.,+,2.6893876,2.6838787,2.5893145
6295,chr17,19447224,19447239,GATA.Zf..IR4_106,.,-,2.6896627,2.7686057,2.7360568
6296,chr17,31803806,31803821,GATA.Zf..IR4_106,.,+,2.0517035,2.43243,2.064341
6297,chr17,31803805,31803820,GATA.Zf..IR4_106,.,-,2.0509698,2.6195164,2.0394223
6298,chr17,32674416,32674431,GATA.Zf..IR4_106,.,+,2.2043855,2.062749,2.2223463
6299,chr17,32674415,32674430,GATA.Zf..IR4_106,.,-,2.204658,2.2717638,2.2292106
6300,chr17,40821804,40821819,GATA.Zf..IR4_106,.,+,2.577074,2.360033,2.54013
6301,chr17,40821628,40821643,GATA.Zf..IR4_106,.,-,2.6133394,2.414121,2.6378036
6302,chr17,40821803,40821818,GATA.Zf..IR4_106,.,-,2.577758,2.341037,2.547826
6303,chr17,47844453,47844468,GATA.Zf..IR4_106,.,+,1.8441767,2.2039516,1.8408909
6304,chr17,59853304,59853319,GATA.Zf..IR4_106,.,+,2.179182,2.55273,2.2111013
6305,chr17,59853303,59853318,GATA.Zf..IR4_106,.,-,2.1795802,2.5162554,2.241035
6306,chr17,62861091,62861106,GATA.Zf..IR4_106,.,+,2.406941,2.3355722,2.4027178
6307,chr17,62861090,62861105,GATA.Zf..IR4_106,.,-,2.4068365,2.3957067,2.3869202
6308,chr17,64580270,64580285,GATA.Zf..IR4_106,.,+,2.3433697,2.5137696,2.3606277
6309,chr17,64580269,64580284,GATA.Zf..IR4_106,.,-,2.3432677,2.348249,2.3545551
6310,chr17,64690634,64690649,GATA.Zf..IR4_106,.,+,2.3573756,2.5658345,2.3105586
6311,chr17,64690650,64690665,GATA.Zf..IR4_106,.,+,2.3544164,2.5598178,2.3148894
6312,chr17,64690696,64690711,GATA.Zf..IR4_106,.,+,2.3548265,2.5074189,2.245672
6313,chr17,64690732,64690747,GATA.Zf..IR4_106,.,+,2.3433576,2.4531422,2.343059
6314,chr17,64690778,64690793,GATA.Zf..IR4_106,.,+,2.3407173,2.539054,2.308063
6315,chr17,64690633,64690648,GATA.Zf..IR4_106,.,-,2.3575072,2.4716592,2.3284163
6316,chr17,64690649,64690664,GATA.Zf..IR4_106,.,-,2.3544695,2.5641892,2.3199282
6317,chr17,64690695,64690710,GATA.Zf..IR4_106,.,-,2.3545594,2.3972485,2.2859688
6318,chr17,64690731,64690746,GATA.Zf..IR4_106,.,-,2.3431122,2.4387932,2.3113885
6319,chr17,64690777,64690792,GATA.Zf..IR4_106,.,-,2.3405125,2.6456573,2.319526
6320,chr17,65198851,65198866,GATA.Zf..IR4_106,.,+,2.5903616,2.4358354,2.594291
6321,chr17,65198850,65198865,GATA.Zf..IR4_106,.,-,2.5905733,2.4861767,2.6040573
6322,chr17,66255447,66255462,GATA.Zf..IR4_106,.,+,2.4023108,2.4398637,2.4025407
6323,chr17,66255446,66255461,GATA.Zf..IR4_106,.,-,2.4021382,2.493639,2.405181
6324,chr17,71085345,71085360,GATA.Zf..IR4_106,.,+,2.244542,2.28345,2.246265
6325,chr17,71085344,71085359,GATA.Zf..IR4_106,.,-,2.2448697,2.3064797,2.236808
6326,chr17,72456420,72456435,GATA.Zf..IR4_106,.,-,2.1452758,2.554822,2.1689188
6327,chr17,75776820,75776835,GATA.Zf..IR4_106,.,+,2.6687355,2.6957347,2.6372912
6328,chr17,75776819,75776834,GATA.Zf..IR4_106,.,-,2.6678548,2.60912,2.618071
6329,chr17,75783349,75783364,GATA.Zf..IR4_106,.,+,2.31549,2.6567712,2.3859718
6330,chr17,78737536,78737551,GATA.Zf..IR4_106,.,+,2.2022147,2.4919953,2.1901631
6331,chr17,78737535,78737550,GATA.Zf..IR4_106,.,-,2.2039523,2.5258667,2.1967826
6332,chr17,80068861,80068876,GATA.Zf..IR4_106,.,+,2.3874679,2.755082,2.3994417
6333,chr17,80068860,80068875,GATA.Zf..IR4_106,.,-,2.388186,2.7515497,2.3792245
6334,chr17,81309377,81309392,GATA.Zf..IR4_106,.,+,2.6000998,2.504992,2.555982
6335,chr17,81309376,81309391,GATA.Zf..IR4_106,.,-,2.6011,2.4409142,2.5677118
6336,chr18,6540608,6540623,GATA.Zf..IR4_106,.,+,2.1519673,2.6649444,2.1626964
6337,chr18,6540607,6540622,GATA.Zf..IR4_106,.,-,2.1520557,2.7592237,2.157166
6338,chr18,7941497,7941512,GATA.Zf..IR4_106,.,+,2.1687882,2.4147382,2.1557357
6339,chr18,7941496,7941511,GATA.Zf..IR4_106,.,-,2.168501,2.579705,2.1567705
6340,chr18,9496046,9496061,GATA.Zf..IR4_106,.,+,1.9732618,2.4732397,2.0164557
6341,chr18,9496045,9496060,GATA.Zf..IR4_106,.,-,1.9735256,2.424832,2.0163724
6342,chr18,22183245,22183260,GATA.Zf..IR4_106,.,+,2.2033658,2.4383485,2.2167592
6343,chr18,22183244,22183259,GATA.Zf..IR4_106,.,-,2.2035627,2.426797,2.2063313
6344,chr18,22624287,22624302,GATA.Zf..IR4_106,.,-,2.1716144,2.3255274,2.2034154
6345,chr18,34912120,34912135,GATA.Zf..IR4_106,.,+,2.2449348,2.2257285,2.2468028
6346,chr18,34912119,34912134,GATA.Zf..IR4_106,.,-,2.2442243,2.300411,2.2525823
6347,chr18,34979438,34979453,GATA.Zf..IR4_106,.,+,2.499238,2.8015308,2.489
6348,chr18,34979437,34979452,GATA.Zf..IR4_106,.,-,2.499716,2.587065,2.460666
6349,chr18,42623332,42623347,GATA.Zf..IR4_106,.,+,2.0504813,2.2148938,2.0810978
6350,chr18,42623529,42623544,GATA.Zf..IR4_106,.,+,2.1050446,2.0580127,2.121966
6351,chr18,42623331,42623346,GATA.Zf..IR4_106,.,-,2.0513375,2.1579328,2.135981
6352,chr18,42897271,42897286,GATA.Zf..IR4_106,.,+,2.1160655,2.5624287,2.15615
6353,chr18,42897270,42897285,GATA.Zf..IR4_106,.,-,2.1166205,2.4883728,2.131917
6354,chr18,43422634,43422649,GATA.Zf..IR4_106,.,+,2.6919093,2.5630097,2.6858351
6355,chr18,43422633,43422648,GATA.Zf..IR4_106,.,-,2.6929653,2.522075,2.6809874
6356,chr18,43442637,43442652,GATA.Zf..IR4_106,.,+,2.290183,2.3239408,2.3129756
6357,chr18,43442636,43442651,GATA.Zf..IR4_106,.,-,2.28936,2.2710369,2.3001451
6358,chr18,44731924,44731939,GATA.Zf..IR4_106,.,+,2.4765792,2.4872537,2.462181
6359,chr18,44731923,44731938,GATA.Zf..IR4_106,.,-,2.4764862,2.619816,2.4573185
6360,chr18,45166574,45166589,GATA.Zf..IR4_106,.,+,2.7080965,2.5102534,2.7176852
6361,chr18,45166573,45166588,GATA.Zf..IR4_106,.,-,2.7067554,2.593972,2.7167091
6362,chr18,47149684,47149699,GATA.Zf..IR4_106,.,+,2.622323,2.845597,2.6427352
6363,chr18,47149683,47149698,GATA.Zf..IR4_106,.,-,2.6200528,2.9780202,2.6302612
6364,chr18,59249364,59249379,GATA.Zf..IR4_106,.,+,2.9285758,2.923348,2.6802685
6365,chr18,59249593,59249608,GATA.Zf..IR4_106,.,+,2.9205194,2.6855037,2.9492533
6366,chr18,59249363,59249378,GATA.Zf..IR4_106,.,-,2.9282541,2.7233331,2.6664224
6367,chr18,59249592,59249607,GATA.Zf..IR4_106,.,-,2.920425,2.7034652,2.9375324
6368,chr18,61607080,61607095,GATA.Zf..IR4_106,.,+,2.4780836,2.6639585,2.505839
6369,chr18,61607079,61607094,GATA.Zf..IR4_106,.,-,2.478662,2.540153,2.4974427
6370,chr18,70497205,70497220,GATA.Zf..IR4_106,.,+,2.150382,2.3637013,2.1873076
6371,chr18,70497204,70497219,GATA.Zf..IR4_106,.,-,2.150868,2.288948,2.1763475
6372,chr18,71682738,71682753,GATA.Zf..IR4_106,.,+,2.0776548,2.3017366,2.1124053
6373,chr18,71682737,71682752,GATA.Zf..IR4_106,.,-,2.077855,2.256082,2.0988104
6374,chr18,74562596,74562611,GATA.Zf..IR4_106,.,+,2.3123853,2.7019649,2.3445344
6375,chr18,74562595,74562610,GATA.Zf..IR4_106,.,-,2.3124738,2.7255962,2.3303409
6376,chr18,76232889,76232904,GATA.Zf..IR4_106,.,+,2.2338858,2.5510068,2.232861
6377,chr18,76232888,76232903,GATA.Zf..IR4_106,.,-,2.2338119,2.5221696,2.232632
6378,chr19,10740941,10740956,GATA.Zf..IR4_106,.,+,2.103066,2.3859825,2.0829835
6379,chr19,10740940,10740955,GATA.Zf..IR4_106,.,-,2.1025777,2.3611188,2.097135
6380,chr19,14048871,14048886,GATA.Zf..IR4_106,.,+,2.2741125,2.4365458,2.279806
6381,chr19,14048870,14048885,GATA.Zf..IR4_106,.,-,2.273538,2.4270225,2.2796752
6382,chr19,16829267,16829282,GATA.Zf..IR4_106,.,+,3.3759198,3.1783009,3.381118
6383,chr19,16829266,16829281,GATA.Zf..IR4_106,.,-,3.3748696,3.1873279,3.3691754
6384,chr19,18365079,18365094,GATA.Zf..IR4_106,.,+,2.1941457,2.4784698,2.198197
6385,chr19,18365078,18365093,GATA.Zf..IR4_106,.,-,2.194367,2.5288455,2.2054994
6386,chr19,19959585,19959600,GATA.Zf..IR4_106,.,-,2.3916502,2.4656239,2.402343
6387,chr19,37858513,37858528,GATA.Zf..IR4_106,.,+,2.5896668,2.4973445,2.5903535
6388,chr19,37858512,37858527,GATA.Zf..IR4_106,.,-,2.590777,2.606128,2.5862527
6389,chr19,38835520,38835535,GATA.Zf..IR4_106,.,-,1.9526688,2.268559,1.9718586
6390,chr19,39061360,39061375,GATA.Zf..IR4_106,.,-,1.9733424,2.615295,1.9935535
6391,chr19,39971208,39971223,GATA.Zf..IR4_106,.,+,3.8269625,2.9310646,3.858651
6392,chr19,39971207,39971222,GATA.Zf..IR4_106,.,-,3.8283482,2.8418467,3.863565
6393,chr19,40465662,40465677,GATA.Zf..IR4_106,.,+,3.9457126,2.7552643,3.9131122
6394,chr19,40465661,40465676,GATA.Zf..IR4_106,.,-,3.943448,2.7968092,3.9197059
6395,chr19,50328803,50328818,GATA.Zf..IR4_106,.,-,4.1367245,3.858522,4.1429186
6396,chr19,52338957,52338972,GATA.Zf..IR4_106,.,+,2.205786,2.3836591,2.2145498
6397,chr19,52338956,52338971,GATA.Zf..IR4_106,.,-,2.205079,2.4571176,2.218065
6398,chr19,57811056,57811071,GATA.Zf..IR4_106,.,+,2.3047657,2.610252,2.3093958
6399,chr19,57811055,57811070,GATA.Zf..IR4_106,.,-,2.3052256,2.5728645,2.307916
6400,chr20,366184,366199,GATA.Zf..IR4_106,.,+,2.0627334,2.5771472,2.0703983
6401,chr20,366183,366198,GATA.Zf..IR4_106,.,-,2.0626676,2.5398831,2.0278563
6402,chr20,1329455,1329470,GATA.Zf..IR4_106,.,+,2.434083,2.4205382,2.4444325
6403,chr20,1329454,1329469,GATA.Zf..IR4_106,.,-,2.4334025,2.5021348,2.4584885
6404,chr20,4876840,4876855,GATA.Zf..IR4_106,.,+,1.893965,2.438164,1.9239872
6405,chr20,4876839,4876854,GATA.Zf..IR4_106,.,-,1.8945147,2.4590194,1.9155025
6406,chr20,8073337,8073352,GATA.Zf..IR4_106,.,+,2.0122824,2.2534773,2.048655
6407,chr20,8073336,8073351,GATA.Zf..IR4_106,.,-,2.0117557,2.4890265,2.0419474
6408,chr20,9442917,9442932,GATA.Zf..IR4_106,.,+,2.0945458,2.3307877,2.1236136
6409,chr20,9443012,9443027,GATA.Zf..IR4_106,.,+,2.1326094,2.5772007,2.1596327
6410,chr20,9443011,9443026,GATA.Zf..IR4_106,.,-,2.1315596,2.5076506,2.132291
6411,chr20,24407249,24407264,GATA.Zf..IR4_106,.,+,2.7546935,2.240685,2.7245922
6412,chr20,24407248,24407263,GATA.Zf..IR4_106,.,-,2.7554817,2.3306513,2.711387
6413,chr20,38033306,38033321,GATA.Zf..IR4_106,.,+,3.5201697,3.2535033,3.5537064
6414,chr20,38033305,38033320,GATA.Zf..IR4_106,.,-,3.5182772,3.2622833,3.5449123
6415,chr20,44728870,44728885,GATA.Zf..IR4_106,.,+,2.196948,2.4303555,2.233108
6416,chr20,44728869,44728884,GATA.Zf..IR4_106,.,-,2.197081,2.442766,2.206758
6417,chr20,47334547,47334562,GATA.Zf..IR4_106,.,+,2.2377162,2.4704368,2.261134
6418,chr20,47334546,47334561,GATA.Zf..IR4_106,.,-,2.2376075,2.4330623,2.2526624
6419,chr20,47351445,47351460,GATA.Zf..IR4_106,.,+,2.039784,2.467412,2.0316365
6420,chr20,63588479,63588494,GATA.Zf..IR4_106,.,-,2.3050983,2.3740106,2.3100412
6421,chr21,14383096,14383111,GATA.Zf..IR4_106,.,+,3.6613038,2.9607491,3.6462731
6422,chr21,14383095,14383110,GATA.Zf..IR4_106,.,-,3.6591837,2.8810754,3.6492507
6423,chr21,14534118,14534133,GATA.Zf..IR4_106,.,+,2.094889,2.515356,2.0973866
6424,chr21,14534117,14534132,GATA.Zf..IR4_106,.,-,2.0950966,2.5046623,2.1212454
6425,chr21,17106177,17106192,GATA.Zf..IR4_106,.,+,2.2139502,2.3863487,2.2351973
6426,chr21,17106176,17106191,GATA.Zf..IR4_106,.,-,2.2140753,2.3998265,2.2155051
6427,chr21,35303224,35303239,GATA.Zf..IR4_106,.,+,2.1834102,2.202889,2.2312205
6428,chr21,35303223,35303238,GATA.Zf..IR4_106,.,-,2.1831083,2.286819,2.1815236
6429,chr21,42366645,42366660,GATA.Zf..IR4_106,.,+,2.4538817,2.486533,2.466937
6430,chr21,42366644,42366659,GATA.Zf..IR4_106,.,-,2.4536166,2.5973086,2.4811804
6431,chr21,44870604,44870619,GATA.Zf..IR4_106,.,+,2.3695238,2.5492272,2.351194
6432,chr21,44870603,44870618,GATA.Zf..IR4_106,.,-,2.3692083,2.5225673,2.3364007
6433,chr21,45662579,45662594,GATA.Zf..IR4_106,.,+,2.5621698,2.391887,2.6030555
6434,chr22,17158774,17158789,GATA.Zf..IR4_106,.,+,3.9296985,3.7198555,3.9505641
6435,chr22,17158773,17158788,GATA.Zf..IR4_106,.,-,3.9263258,3.8076515,3.9656818
6436,chr22,18056476,18056491,GATA.Zf..IR4_106,.,-,2.2112179,2.669412,2.2207634
6437,chr22,19730597,19730612,GATA.Zf..IR4_106,.,+,2.9080966,2.5069041,2.952612
6438,chr22,19730596,19730611,GATA.Zf..IR4_106,.,-,2.9066808,2.5106025,2.941328
6439,chr22,19935408,19935423,GATA.Zf..IR4_106,.,-,2.2667227,2.481221,2.2030604
6440,chr22,22038116,22038131,GATA.Zf..IR4_106,.,+,2.1029105,2.4721508,2.0868678
6441,chr22,22038115,22038130,GATA.Zf..IR4_106,.,-,2.103112,2.3718674,2.0793555
6442,chr22,24970059,24970074,GATA.Zf..IR4_106,.,+,1.9920384,2.325242,2.0024679
6443,chr22,24970058,24970073,GATA.Zf..IR4_106,.,-,1.9917969,2.3627408,2.0103874
6444,chr22,25747726,25747741,GATA.Zf..IR4_106,.,+,2.3127577,2.4380317,2.312038
6445,chr22,25747725,25747740,GATA.Zf..IR4_106,.,-,2.312012,2.4219408,2.2993014
6446,chr22,29814108,29814123,GATA.Zf..IR4_106,.,+,2.5300171,2.5290368,2.51753
6447,chr22,29814107,29814122,GATA.Zf..IR4_106,.,-,2.5300963,2.3635716,2.522246
6448,chr22,36203552,36203567,GATA.Zf..IR4_106,.,+,2.3738687,2.568068,2.4052036
6449,chr22,36203551,36203566,GATA.Zf..IR4_106,.,-,2.3749418,2.429252,2.423036
6450,chr22,39343569,39343584,GATA.Zf..IR4_106,.,+,2.1374512,2.5998824,2.1607053
6451,chr22,39343568,39343583,GATA.Zf..IR4_106,.,-,2.137721,2.574155,2.1639254
6452,chr22,40928879,40928894,GATA.Zf..IR4_106,.,+,2.1103804,2.7343078,2.1326861
6453,chr22,42498701,42498716,GATA.Zf..IR4_106,.,+,2.4571953,2.4182208,2.4478347
6454,chr22,42498700,42498715,GATA.Zf..IR4_106,.,-,2.4558766,2.4746597,2.474005
6455,chr22,48492339,48492354,GATA.Zf..IR4_106,.,+,2.15925,2.5588424,2.1583695
6456,chr22,48492338,48492353,GATA.Zf..IR4_106,.,-,2.1595554,2.605228,2.1655266
6457,chrX,44223603,44223618,GATA.Zf..IR4_106,.,+,2.307035,2.2964804,2.310899
6458,chrX,44223602,44223617,GATA.Zf..IR4_106,.,-,2.3070762,2.283036,2.3112826
6459,chrX,69109888,69109903,GATA.Zf..IR4_106,.,+,2.6284695,2.2560196,2.6321433
6460,chrX,69109887,69109902,GATA.Zf..IR4_106,.,-,2.629548,2.3648105,2.6466086
6461,chrX,103656883,103656898,GATA.Zf..IR4_106,.,+,2.1992195,2.4718626,2.1675873
6462,chrX,103656882,103656897,GATA.Zf..IR4_106,.,-,2.199091,2.330834,2.1919274
6463,chrX,119015652,119015667,GATA.Zf..IR4_106,.,+,1.9738468,2.5778065,2.0128372
6464,chrX,119015651,119015666,GATA.Zf..IR4_106,.,-,1.9736861,2.706315,2.0085206
6465,chrX,123803588,123803603,GATA.Zf..IR4_106,.,+,2.4938207,2.6666522,2.517277
6466,chrX,123803587,123803602,GATA.Zf..IR4_106,.,-,2.493988,2.6148367,2.5512466
6467,chrX,154124064,154124079,GATA.Zf..IR4_106,.,+,1.9731125,2.3901956,1.9728565
6468,chrX,154124063,154124078,GATA.Zf..IR4_106,.,-,1.973129,2.5421157,1.9648336
6469,chrX,154375273,154375288,GATA.Zf..IR4_106,.,+,2.5712771,3.433164,2.6082783
6470,chrX,154375272,154375287,GATA.Zf..IR4_106,.,-,2.5724974,3.4225166,2.6081305
6471,chr1,1231075,1231083,GATA3.Zf_107,.,+,2.7450922,3.319119,2.7632728
6472,chr1,1847203,1847211,GATA3.Zf_107,.,-,2.5082471,2.6479433,2.4518638
6473,chr1,1894560,1894568,GATA3.Zf_107,.,+,2.3252125,2.2408135,2.303085
6474,chr1,6795902,6795910,GATA3.Zf_107,.,+,2.076097,2.5047324,2.1153135
6475,chr1,7380730,7380738,GATA3.Zf_107,.,+,2.3338037,2.423799,2.3013024
6476,chr1,8224960,8224968,GATA3.Zf_107,.,+,2.0103106,2.3366714,1.984174
6477,chr1,8424942,8424950,GATA3.Zf_107,.,+,2.9779959,2.67666,2.9738898
6478,chr1,8772148,8772156,GATA3.Zf_107,.,-,2.08856,2.583226,2.0940108
6479,chr1,10283478,10283486,GATA3.Zf_107,.,-,2.277777,2.6878467,2.2644107
6480,chr1,10511244,10511252,GATA3.Zf_107,.,-,2.1500666,2.624718,2.1595306
6481,chr1,11969614,11969622,GATA3.Zf_107,.,-,2.0214198,2.6444738,2.0285153
6482,chr1,12531209,12531217,GATA3.Zf_107,.,-,2.0636146,2.498836,2.055738
6483,chr1,21252235,21252243,GATA3.Zf_107,.,+,2.2335408,2.5539072,2.2394333
6484,chr1,24019033,24019041,GATA3.Zf_107,.,+,2.365068,2.4869158,2.3158293
6485,chr1,26890256,26890264,GATA3.Zf_107,.,+,3.7498877,3.2924385,3.7468312
6486,chr1,28751631,28751639,GATA3.Zf_107,.,+,2.380058,2.5601,2.4037206
6487,chr1,31258671,31258679,GATA3.Zf_107,.,+,2.4505062,2.5796387,2.406052
6488,chr1,31549146,31549154,GATA3.Zf_107,.,-,2.7028503,2.4597478,2.6988792
6489,chr1,32934193,32934201,GATA3.Zf_107,.,+,2.3233333,2.668009,2.254366
6490,chr1,36224563,36224571,GATA3.Zf_107,.,-,4.0494604,3.024333,4.0587997
6491,chr1,37690779,37690787,GATA3.Zf_107,.,-,3.1670947,3.1222937,3.1527023
6492,chr1,37999670,37999678,GATA3.Zf_107,.,-,2.4115286,2.2815242,2.418148
6493,chr1,38764807,38764815,GATA3.Zf_107,.,+,2.1498408,2.3624778,2.1504602
6494,chr1,39539553,39539561,GATA3.Zf_107,.,+,2.2712364,2.2832527,2.276506
6495,chr1,39827328,39827336,GATA3.Zf_107,.,+,2.3147757,2.5460186,2.3204942
6496,chr1,40749661,40749669,GATA3.Zf_107,.,+,2.492621,2.5282807,2.5008836
6497,chr1,41151231,41151239,GATA3.Zf_107,.,+,2.4301205,2.5312798,2.4130592
6498,chr1,41514572,41514580,GATA3.Zf_107,.,-,2.4160495,2.3612492,2.4194417
6499,chr1,41672429,41672437,GATA3.Zf_107,.,-,2.2346745,2.4225547,2.2271285
6500,chr1,42152120,42152128,GATA3.Zf_107,.,+,2.148163,2.1975086,2.1648679
6501,chr1,44005716,44005724,GATA3.Zf_107,.,+,2.5394208,2.522177,2.5456567
6502,chr1,44048449,44048457,GATA3.Zf_107,.,+,2.3932183,2.4642348,2.373494
6503,chr1,44612333,44612341,GATA3.Zf_107,.,+,1.9787332,2.4097302,1.9790936
6504,chr1,46612151,46612159,GATA3.Zf_107,.,+,2.047441,2.4389043,2.0400815
6505,chr1,46719789,46719797,GATA3.Zf_107,.,-,3.2210162,2.9922528,3.2324593
6506,chr1,48043908,48043916,GATA3.Zf_107,.,-,2.2564547,2.564792,2.237877
6507,chr1,49051788,49051796,GATA3.Zf_107,.,-,2.066953,2.3638618,2.0903702
6508,chr1,51567692,51567700,GATA3.Zf_107,.,+,2.2952087,2.705896,2.312731
6509,chr1,51841233,51841241,GATA3.Zf_107,.,-,1.909783,2.369822,1.893865
6510,chr1,52940581,52940589,GATA3.Zf_107,.,-,2.0213943,2.412023,2.0298624
6511,chr1,54029203,54029211,GATA3.Zf_107,.,+,2.167653,2.5734525,2.171922
6512,chr1,54229572,54229580,GATA3.Zf_107,.,+,2.2685106,2.2299714,2.268329
6513,chr1,55639270,55639278,GATA3.Zf_107,.,-,2.2185354,2.3513231,2.1824899
6514,chr1,56029852,56029860,GATA3.Zf_107,.,-,2.4386916,2.4441822,2.4020736
6515,chr1,56398072,56398080,GATA3.Zf_107,.,-,1.9586245,2.4109623,1.9618046
6516,chr1,56398090,56398098,GATA3.Zf_107,.,-,1.9636133,2.3810263,1.9524654
6517,chr1,56398132,56398140,GATA3.Zf_107,.,-,1.9771873,2.2956283,1.9824941
6518,chr1,59931100,59931108,GATA3.Zf_107,.,+,2.179596,2.2075422,2.2330346
6519,chr1,59967540,59967548,GATA3.Zf_107,.,-,2.4916306,2.5694115,2.4969118
6520,chr1,61114692,61114700,GATA3.Zf_107,.,-,2.0589075,2.5264554,2.0712643
6521,chr1,61496813,61496821,GATA3.Zf_107,.,-,1.9876729,2.3472126,1.9865297
6522,chr1,61874801,61874809,GATA3.Zf_107,.,+,1.9238683,2.2100627,1.890681
6523,chr1,62622341,62622349,GATA3.Zf_107,.,+,2.1946645,2.4890966,2.2057936
6524,chr1,63480084,63480092,GATA3.Zf_107,.,+,2.7127247,2.1101756,2.6965714
6525,chr1,63920567,63920575,GATA3.Zf_107,.,-,2.601415,2.397387,2.5688617
6526,chr1,63966113,63966121,GATA3.Zf_107,.,-,2.7035599,2.5870724,2.7193534
6527,chr1,63980982,63980990,GATA3.Zf_107,.,+,2.449401,2.4005177,2.461513
6528,chr1,64453846,64453854,GATA3.Zf_107,.,+,1.992375,2.4661489,2.0039191
6529,chr1,65764295,65764303,GATA3.Zf_107,.,-,2.9313533,2.419001,2.8520963
6530,chr1,66955041,66955049,GATA3.Zf_107,.,-,2.0953631,2.5993764,2.0902426
6531,chr1,67771341,67771349,GATA3.Zf_107,.,+,2.4021533,2.534883,2.4715228
6532,chr1,67880146,67880154,GATA3.Zf_107,.,-,2.1928983,2.3580163,2.2123873
6533,chr1,68276616,68276624,GATA3.Zf_107,.,+,2.1658182,2.2140107,2.139694
6534,chr1,68292156,68292164,GATA3.Zf_107,.,+,2.763569,2.6406689,2.750875
6535,chr1,69258823,69258831,GATA3.Zf_107,.,-,1.9553105,2.3050776,1.9817921
6536,chr1,70235059,70235067,GATA3.Zf_107,.,+,2.0047266,2.5001183,1.9997797
6537,chr1,71836018,71836026,GATA3.Zf_107,.,+,1.8146993,2.4373584,1.8229033
6538,chr1,72000966,72000974,GATA3.Zf_107,.,+,2.266658,2.303306,2.2977319
6539,chr1,74730308,74730316,GATA3.Zf_107,.,-,2.0737226,2.4259548,2.088966
6540,chr1,77669257,77669265,GATA3.Zf_107,.,-,2.2845745,2.477552,2.2591362
6541,chr1,77900762,77900770,GATA3.Zf_107,.,-,2.1478283,2.2044961,2.1553407
6542,chr1,78222381,78222389,GATA3.Zf_107,.,-,1.9983984,2.4378488,2.0256083
6543,chr1,82064924,82064932,GATA3.Zf_107,.,-,2.3074725,2.471777,2.2395616
6544,chr1,83744692,83744700,GATA3.Zf_107,.,-,2.394675,2.4094515,2.4171166
6545,chr1,83744781,83744789,GATA3.Zf_107,.,-,2.4602902,2.5165365,2.473211
6546,chr1,84021198,84021206,GATA3.Zf_107,.,-,2.1058934,2.299098,2.0829225
6547,chr1,85152478,85152486,GATA3.Zf_107,.,+,2.3273308,2.4159706,2.336582
6548,chr1,85275208,85275216,GATA3.Zf_107,.,-,2.924799,2.6416755,2.8766196
6549,chr1,87473288,87473296,GATA3.Zf_107,.,-,2.0198557,2.5436647,2.0469832
6550,chr1,89701783,89701791,GATA3.Zf_107,.,+,2.0267131,2.3385313,2.0298486
6551,chr1,89701953,89701961,GATA3.Zf_107,.,+,2.0334346,2.1973596,2.0605273
6552,chr1,91765727,91765735,GATA3.Zf_107,.,+,2.1287506,2.3583748,2.1474519
