,seqnames,start,end,width,strand,score,count
9188,chr11,10351975,10351992,17,+,7.96356644017991,0.0071639298
9189,chr11,10351975,10351992,17,-,8.2475522266827,0.0071639298
9190,chr11,10751909,10751926,17,-,7.1815084861942,0.0040618386
9191,chr11,10933893,10933910,17,+,7.26327223830713,0.0066432497
9192,chr11,11266030,11266047,17,+,7.90453414342137,0.0034627572
9193,chr11,11345104,11345121,17,+,7.56039289036529,0.007377785
9194,chr11,11345104,11345121,17,-,8.15930301321056,0.007377785
9195,chr11,11388082,11388099,17,+,8.06968130286769,0.008574422
9196,chr11,11388082,11388099,17,-,7.6032365924975,0.008574422
9197,chr11,11477855,11477872,17,+,8.17896704379725,0.009874533
9198,chr11,11477855,11477872,17,-,9.11247381761471,0.009874533
9199,chr11,11568757,11568774,17,-,7.916478140308,0.0038265483
9200,chr11,11782665,11782682,17,-,7.29120459273573,0.013763073
9201,chr11,11980214,11980231,17,-,7.53959247427478,0.0032619187
9202,chr11,12070567,12070584,17,+,11.1045693478353,0.0074844495
9203,chr11,12070596,12070613,17,+,8.16007145368809,0.0066206716
9204,chr11,12070567,12070584,17,-,10.8677757129432,0.0074844495
9205,chr11,12070596,12070613,17,-,8.18015293153053,0.0066206716
9206,chr11,12200491,12200508,17,+,9.14574962242878,0.0014614814
9207,chr11,12200491,12200508,17,-,10.0182521302975,0.0014614814
9208,chr11,12216229,12216246,17,+,7.91546100448775,0.0037660655
9209,chr11,12222677,12222694,17,-,9.22909441911372,0.0074096415
9210,chr11,12247743,12247760,17,+,7.74668030311092,0.009734378
9211,chr11,12247743,12247760,17,-,8.05514102850792,0.009734378
9212,chr11,12269488,12269505,17,+,7.66233752927337,0.008903719
9213,chr11,12269488,12269505,17,-,8.2063766826823,0.008903719
9214,chr11,12382147,12382164,17,+,10.7969593342311,0.0018747301
9215,chr11,12382147,12382164,17,-,10.303058652764,0.0018747301
9216,chr11,12412616,12412633,17,+,9.39254540445477,0.006920204
9217,chr11,12412616,12412633,17,-,10.8639630910971,0.006920204
9218,chr11,12539713,12539730,17,+,8.16004077100034,0.010160067
9219,chr11,12539713,12539730,17,-,9.15044008926162,0.010160067
9220,chr11,12706486,12706503,17,+,7.61363339266863,0.007248885
9221,chr11,12853756,12853773,17,+,12.2501904572107,0.0053206524
9222,chr11,12853756,12853773,17,-,10.8149099023923,0.0053206524
9223,chr11,13277174,13277191,17,-,8.09742231702835,0.009043228
9224,chr11,13330116,13330133,17,+,7.52779160299087,0.007633023
9225,chr11,13786784,13786801,17,-,7.70170534459652,0.011449426
9226,chr11,14411037,14411054,17,+,7.43956689012535,0.010771703
9227,chr11,15600913,15600930,17,-,9.4064405258285,0.013088267
9228,chr11,15613290,15613307,17,+,7.45067048933647,0.00858047
9229,chr11,15664611,15664628,17,+,7.44376428489101,0.006219812
9230,chr11,15664611,15664628,17,-,9.38621221390454,0.006219812
9231,chr11,15903355,15903372,17,-,8.13698692299624,0.008746162
9232,chr11,15945361,15945378,17,+,10.2437261759811,0.01131518
9233,chr11,15945361,15945378,17,-,9.41632091389264,0.01131518
9234,chr11,15970766,15970783,17,+,8.66369087099804,0.0059388345
9235,chr11,15970766,15970783,17,-,8.4710682044736,0.0059388345
9236,chr11,16030116,16030133,17,+,8.19724990923971,0.0046074903
9237,chr11,16030116,16030133,17,-,9.15304523554911,0.0046074903
9238,chr11,16896819,16896836,17,-,7.73592825423993,0.008421247
9239,chr11,17277334,17277351,17,+,8.07955215486914,0.006062706
9240,chr11,17277334,17277351,17,-,9.77028115783279,0.006062706
9241,chr11,17521335,17521352,17,+,8.93863153257612,0.0045406222
9242,chr11,17521335,17521352,17,-,8.77458261246428,0.0045406222
9243,chr11,18078509,18078526,17,+,7.4244515348524,0.0048757223
9244,chr11,18195964,18195981,17,+,10.2585087670296,0.011055597
9245,chr11,18195964,18195981,17,-,9.5481068687202,0.011055597
9246,chr11,18379517,18379534,17,+,8.07567921736822,0.0062429323
9247,chr11,18379517,18379534,17,-,7.93242144223916,0.0062429323
9248,chr11,18409645,18409662,17,+,8.01666046254446,0.008339794
9249,chr11,18409645,18409662,17,-,7.92091198184198,0.008339794
9250,chr11,19201802,19201819,17,-,7.52838186849921,0.009223612
9251,chr11,19218529,19218546,17,+,7.52647614911081,0.012366124
9252,chr11,19218529,19218546,17,-,7.27921936635814,0.012366124
9253,chr11,19281170,19281187,17,+,8.40219097777776,0.008511625
9254,chr11,19403508,19403525,17,+,9.33313656835005,0.007983349
9255,chr11,19403508,19403525,17,-,7.91121533144489,0.007983349
9256,chr11,19607806,19607823,17,+,12.873448680418,0.0090236915
9257,chr11,19607806,19607823,17,-,11.2688488768535,0.0090236915
9258,chr11,19628232,19628249,17,+,7.84209754351663,0.004045728
9259,chr11,19628232,19628249,17,-,7.62928259920529,0.004045728
9260,chr11,19913226,19913243,17,+,7.64808943056562,0.009046462
9261,chr11,19913226,19913243,17,-,7.23556948039782,0.009046462
9262,chr11,19971073,19971090,17,+,7.18091588905164,0.010184787
9263,chr11,20001677,20001694,17,+,8.18777727900698,0.0064778123
9264,chr11,20132544,20132561,17,-,7.28005964847517,0.012786591
9265,chr11,20474673,20474690,17,-,7.29652520819019,0.010966845
9266,chr11,20545264,20545281,17,-,7.58928245613649,0.004467737
9267,chr11,22674891,22674908,17,+,8.81239229526665,0.009790298
9268,chr11,22674891,22674908,17,-,9.05798755198641,0.009790298
9269,chr11,22685910,22685927,17,+,8.1239524300811,0.0076853666
9270,chr11,22685910,22685927,17,-,8.2870878327078,0.0076853666
9271,chr11,23025119,23025136,17,+,8.55032050079125,0.008226881
9272,chr11,23025119,23025136,17,-,8.78897466963987,0.008226881
9273,chr11,24503457,24503474,17,+,7.48203933919291,0.004486538
9274,chr11,24503457,24503474,17,-,8.59850478577216,0.004486538
9275,chr11,24821354,24821371,17,+,9.36630700243226,0.009122686
9276,chr11,24821354,24821371,17,-,10.38723236873,0.009122686
9277,chr11,24887118,24887135,17,+,8.55519862115441,0.0099775065
9278,chr11,24887118,24887135,17,-,7.75519855432538,0.0099775065
9279,chr11,25990203,25990220,17,+,8.71220416662857,0.0054874206
9280,chr11,25990203,25990220,17,-,9.15744081809988,0.0054874206
9281,chr11,26219946,26219963,17,+,7.71950304108805,0.0073454194
9282,chr11,26471767,26471784,17,+,7.29934980942921,0.0057370355
9283,chr11,26870049,26870066,17,+,7.5001392305184,0.0063005807
9284,chr11,26910811,26910828,17,+,7.73730451905183,0.009837617
9285,chr11,26910811,26910828,17,-,7.39445139838436,0.009837617
9286,chr11,27177460,27177477,17,-,8.19651479147253,0.0072923372
9287,chr11,27213691,27213708,17,+,7.20899693722838,0.005905566
9288,chr11,27213691,27213708,17,-,7.4159265718465,0.005905566
9289,chr11,27394871,27394888,17,-,8.07107884680788,0.008698931
9290,chr11,27397824,27397841,17,+,9.17397048385297,0.01596257
9291,chr11,27397824,27397841,17,-,8.09811771132327,0.01596257
9292,chr11,27700787,27700804,17,+,7.18042533866208,0.00210958
9293,chr11,27716337,27716354,17,+,10.2926709673003,0.0077391085
9294,chr11,27716337,27716354,17,-,11.0755194283034,0.0077391085
9295,chr11,27718624,27718641,17,+,8.7802459181681,0.0048604263
9296,chr11,27718624,27718641,17,-,9.19792852483148,0.0048604263
9297,chr11,28483864,28483881,17,+,8.30390344559339,0.011628123
9298,chr11,28483864,28483881,17,-,7.24333288227749,0.011628123
9299,chr11,28537009,28537026,17,+,7.8500497282419,0.0052254302
9300,chr11,28537009,28537026,17,-,7.62297758792674,0.0052254302
9301,chr11,28615373,28615390,17,+,9.13103335480648,0.008844104
9302,chr11,28615373,28615390,17,-,7.16026356563225,0.008844104
9303,chr11,31653786,31653803,17,+,7.305433298082,0.008018071
9304,chr11,31711148,31711165,17,+,7.60524524810458,0.007201262
9305,chr11,31711148,31711165,17,-,7.26827491994303,0.007201262
9306,chr11,32113426,32113443,17,+,10.0402229340143,0.0055799866
9307,chr11,32113426,32113443,17,-,9.06960218633704,0.0055799866
9308,chr11,32290876,32290893,17,+,10.2848860360371,0.006743868
9309,chr11,32290876,32290893,17,-,11.8396753046327,0.006743868
9310,chr11,33227950,33227967,17,+,7.4742041855926,0.009630358
9311,chr11,33227950,33227967,17,-,7.71222008451166,0.009630358
9312,chr11,33737213,33737230,17,-,7.14828648206356,0.006902164
9313,chr11,34165877,34165894,17,+,8.98467814932602,0.0074232984
9314,chr11,34165877,34165894,17,-,9.86155830891231,0.0074232984
9315,chr11,34261281,34261298,17,+,7.34214742812476,0.005994846
9316,chr11,34407527,34407544,17,+,7.4943999921225,0.011784323
9317,chr11,34439077,34439094,17,+,10.6171027031601,0.0057722423
9318,chr11,34439077,34439094,17,-,10.9217955565193,0.0057722423
9319,chr11,34630816,34630833,17,+,9.0713850377147,0.0068394556
9320,chr11,34630816,34630833,17,-,7.38451592008488,0.0068394556
9321,chr11,34750420,34750437,17,+,8.06131980595567,0.00876739
9322,chr11,34750420,34750437,17,-,10.8326082036019,0.00876739
9323,chr11,34758463,34758480,17,+,8.13970611419492,0.005531034
9324,chr11,34758463,34758480,17,-,7.88670482775847,0.005531034
9325,chr11,34911252,34911269,17,+,9.81750027001421,0.010096905
9326,chr11,34911252,34911269,17,-,10.0145843394755,0.010096905
9327,chr11,35337578,35337595,17,-,7.17506322421644,0.011889254
9328,chr11,35908198,35908215,17,+,12.288643185819,0.014279466
9329,chr11,35908198,35908215,17,-,11.8831720420283,0.014279466
9330,chr11,36132120,36132137,17,+,8.70760937389888,0.008942812
9331,chr11,36132120,36132137,17,-,8.59293057522948,0.008942812
9332,chr11,37110568,37110585,17,+,8.72533870355979,0.009740879
9333,chr11,37110568,37110585,17,-,9.24549251739799,0.009740879
9334,chr11,38204886,38204903,17,-,7.90485547235189,0.004918676
9335,chr11,39777194,39777211,17,+,7.55217371806643,0.013354057
9336,chr11,39777289,39777306,17,+,7.61396412614981,0.008039505
9337,chr11,39777194,39777211,17,-,9.84839206031988,0.013354057
9338,chr11,39777289,39777306,17,-,7.19980829801009,0.008039505
9339,chr11,40236954,40236971,17,+,8.75254672738528,0.008270597
9340,chr11,40721848,40721865,17,+,7.40783779840709,0.005825522
9341,chr11,40721848,40721865,17,-,7.46276414001896,0.005825522
9342,chr11,41782705,41782722,17,+,8.38477968848552,0.010815007
9343,chr11,41782705,41782722,17,-,9.68581462502236,0.010815007
9344,chr11,41984221,41984238,17,+,8.2227120832354,0.011185043
9345,chr11,41984221,41984238,17,-,7.41664070303644,0.011185043
9346,chr11,42330163,42330180,17,-,7.68036773639698,0.008560071
9347,chr11,44333302,44333319,17,-,7.54172641226112,0.0027379906
9348,chr11,44565598,44565615,17,-,8.04310774204342,0.002824988
9349,chr11,44620585,44620602,17,+,7.66801277049535,0.0010484126
9350,chr11,44620585,44620602,17,-,8.16170545631796,0.0010484126
9351,chr11,44861863,44861880,17,+,8.87959965669341,0.009127552
9352,chr11,44861863,44861880,17,-,8.8253225938069,0.009127552
9353,chr11,44866234,44866251,17,+,10.5713381075692,0.0089658415
9354,chr11,44866234,44866251,17,-,11.1069152476886,0.0089658415
9355,chr11,45097955,45097972,17,+,7.50390422879661,0.0050517707
9356,chr11,45097955,45097972,17,-,7.67778782310717,0.0050517707
9357,chr11,45103421,45103438,17,+,7.9427366842584,0.0051185433
9358,chr11,45103421,45103438,17,-,7.19864842095315,0.0051185433
9359,chr11,45209971,45209988,17,+,8.35147012840156,0.0036576297
9360,chr11,45209971,45209988,17,-,7.32397182187485,0.0036576297
9361,chr11,45766037,45766054,17,+,10.0497603351151,0.0067664543
9362,chr11,45766037,45766054,17,-,8.95458775707208,0.0067664543
9363,chr11,45848650,45848667,17,-,7.40204592880533,0.0075596375
9364,chr11,46212973,46212990,17,+,8.84727021806055,0.0059743095
9365,chr11,46212973,46212990,17,-,10.0240993398566,0.0059743095
9366,chr11,46294274,46294291,17,-,7.33143855132641,0.0031409976
9367,chr11,46369722,46369739,17,+,8.47429793274727,0.005149902
9368,chr11,46369722,46369739,17,-,9.03253295381781,0.005149902
9369,chr11,46589328,46589345,17,+,7.29206799599205,0.010625861
9370,chr11,46589328,46589345,17,-,8.1180800395796,0.010625861
9371,chr11,46649451,46649468,17,+,8.17323452167214,0.004362989
9372,chr11,46649451,46649468,17,-,7.90012066300864,0.004362989
9373,chr11,46700801,46700818,17,-,7.26574344330528,0.007067905
9374,chr11,46837506,46837523,17,+,8.48475957538481,0.010475917
9375,chr11,46837506,46837523,17,-,8.89625714160301,0.010475917
9376,chr11,46889674,46889691,17,-,7.88778769584178,0.007975873
9377,chr11,47172059,47172076,17,-,7.55846743863597,0.0024627121
9378,chr11,47361298,47361315,17,-,7.49801391825358,0.012123529
9379,chr11,47407252,47407269,17,+,7.86956113123914,0.008801754
9380,chr11,47416154,47416171,17,-,7.37133567322073,0.005055905
9381,chr11,47517455,47517472,17,-,7.37754878580154,0.00911979
9382,chr11,47849093,47849110,17,+,7.4559389045202,0.007951183
9383,chr11,47980073,47980090,17,-,7.33368760046884,0.00063838926
9384,chr11,47984535,47984552,17,+,7.12096001086803,0.011154789
9385,chr11,47990778,47990795,17,+,7.46276414001896,0.004519392
9386,chr11,47990778,47990795,17,-,7.40783779840709,0.004519392
9387,chr11,48003012,48003029,17,+,7.55091663634379,0.0064710183
9388,chr11,48003012,48003029,17,-,7.50709036480051,0.0064710183
9389,chr11,48042055,48042072,17,-,7.57253465180478,0.0107213585
9390,chr11,49106442,49106459,17,+,12.7074377306875,0.0052748914
9391,chr11,49106442,49106459,17,-,11.1798496339394,0.0052748914
9392,chr11,50066558,50066575,17,+,9.90771812600668,0.00935878
9393,chr11,50066558,50066575,17,-,8.00635716202663,0.00935878
9394,chr11,55263241,55263258,17,-,8.02183056106251,0.009138086
9395,chr11,57177643,57177660,17,+,12.0659792602594,0.010063207
9396,chr11,57177643,57177660,17,-,12.5132172223992,0.010063207
9397,chr11,57325853,57325870,17,+,10.839015115934,0.0051880395
9398,chr11,57325853,57325870,17,-,11.9784573971825,0.0051880395
9399,chr11,57334941,57334958,17,+,7.62209907190532,0.0057596546
9400,chr11,57334941,57334958,17,-,7.20821621038139,0.0057596546
9401,chr11,57460267,57460284,17,+,8.15750528687044,0.0058703683
9402,chr11,57460267,57460284,17,-,9.41613277140242,0.0058703683
9403,chr11,57493545,57493562,17,+,7.32823391244195,0.0042984234
9404,chr11,57903977,57903994,17,+,7.50340171016587,0.008805597
9405,chr11,58185555,58185572,17,+,9.39473495475711,0.01012028
9406,chr11,58185555,58185572,17,-,9.89072853343892,0.01012028
9407,chr11,58577516,58577533,17,+,8.39190211738017,0.006225099
9408,chr11,58577516,58577533,17,-,7.44087050778653,0.006225099
9409,chr11,58675797,58675814,17,+,8.48605386794985,0.0051940326
9410,chr11,58675797,58675814,17,-,7.70870949995221,0.0051940326
9411,chr11,58708631,58708648,17,+,7.70610843340793,0.005249362
9412,chr11,58708631,58708648,17,-,7.53815975117768,0.005249362
9413,chr11,59012923,59012940,17,+,7.73755767920029,0.009664465
9414,chr11,59012923,59012940,17,-,8.91132035483115,0.009664465
9415,chr11,59785242,59785259,17,+,7.1988659254271,0.01275425
9416,chr11,60866741,60866758,17,-,7.76617974300522,0.008561043
9417,chr11,60893529,60893546,17,-,7.58128199653081,0.008379451
9418,chr11,61173611,61173628,17,+,7.77739019275092,0.006331053
9419,chr11,61296185,61296202,17,+,7.27356683626543,0.0075510303
9420,chr11,61296185,61296202,17,-,8.01210315699511,0.0075510303
9421,chr11,61509664,61509681,17,+,9.55264737536795,0.003380044
9422,chr11,61509664,61509681,17,-,8.37835098033927,0.003380044
9423,chr11,61572640,61572657,17,-,7.14316638532829,0.00747885
9424,chr11,61680356,61680373,17,-,8.37805216837585,0.003358867
9425,chr11,61728975,61728992,17,+,7.52310104541414,0.0028896127
9426,chr11,61729663,61729680,17,+,8.11787087507914,0.0035771716
9427,chr11,61874407,61874424,17,+,10.4540768881321,0.008692279
9428,chr11,61874407,61874424,17,-,7.84698199725992,0.008692279
9429,chr11,61916583,61916600,17,+,10.2509147455674,0.005322003
9430,chr11,61916583,61916600,17,-,9.95451171794069,0.005322003
9431,chr11,62267166,62267183,17,-,7.75710733946028,0.0057761883
9432,chr11,62342258,62342275,17,-,7.18521871683676,0.016333336
9433,chr11,62574683,62574700,17,-,7.39850276939577,0.0054035
9434,chr11,62587914,62587931,17,+,9.06814044030785,0.010453452
9435,chr11,62587914,62587931,17,-,9.62910879750392,0.010453452
9436,chr11,62822938,62822955,17,+,11.7890174103744,0.0027382018
9437,chr11,62822938,62822955,17,-,10.934955203808,0.0027382018
9438,chr11,62879769,62879786,17,+,10.6566041500269,0.0070827114
9439,chr11,62879769,62879786,17,-,10.9267726637617,0.0070827114
9440,chr11,63545653,63545670,17,-,7.68522240047777,0.0073342565
9441,chr11,63869387,63869404,17,+,8.90691036711042,0.006897279
9442,chr11,63869387,63869404,17,-,8.82943260626134,0.006897279
9443,chr11,63884899,63884916,17,+,7.34664807531663,0.012195867
9444,chr11,63884899,63884916,17,-,7.35424545524895,0.012195867
9445,chr11,64032124,64032141,17,+,8.74982465736724,0.0043891105
9446,chr11,64032124,64032141,17,-,8.34755701164068,0.0043891105
9447,chr11,64128179,64128196,17,-,7.30418591899703,0.0031198878
9448,chr11,64140832,64140849,17,+,7.34664807531663,0.006202195
9449,chr11,64140832,64140849,17,-,7.35424545524895,0.006202195
9450,chr11,64141447,64141464,17,+,9.36407254567696,0.00572127
9451,chr11,64141447,64141464,17,-,10.3084495835218,0.00572127
9452,chr11,64218096,64218113,17,+,7.46276414001896,0.0030376278
9453,chr11,64218096,64218113,17,-,7.40783779840709,0.0030376278
9454,chr11,64232490,64232507,17,+,7.3251021176311,0.0049508447
9455,chr11,64232490,64232507,17,-,7.33106820727031,0.0049508447
9456,chr11,64292317,64292334,17,-,7.36489504110611,0.0011130162
9457,chr11,64330775,64330792,17,+,7.46276414001896,0.0036449109
9458,chr11,64330775,64330792,17,-,7.40783779840709,0.0036449109
9459,chr11,64332064,64332081,17,-,7.86973482323322,0.0055320025
9460,chr11,64559855,64559872,17,+,7.76487709909804,0.003948915
9461,chr11,64653415,64653432,17,+,7.33163889480193,0.005541696
9462,chr11,64656856,64656873,17,+,7.4814385078981,0.010035452
9463,chr11,64656856,64656873,17,-,7.2846148757654,0.010035452
9464,chr11,64673455,64673472,17,-,7.87904948692035,0.0068584983
9465,chr11,64717125,64717142,17,-,8.83452134974599,0.0063840747
9466,chr11,64810074,64810091,17,+,7.53260601910813,0.0033423328
9467,chr11,65027644,65027661,17,+,7.34032158375721,0.0077298773
9468,chr11,65251571,65251588,17,-,7.21132575388747,0.013632419
9469,chr11,65260119,65260136,17,+,7.46276414001896,0.0031756249
9470,chr11,65260119,65260136,17,-,7.40783779840709,0.0031756249
9471,chr11,65417944,65417961,17,+,9.4788478487428,0.005300332
9472,chr11,65417944,65417961,17,-,8.99056601689949,0.005300332
9473,chr11,65420260,65420277,17,+,7.31109593779361,0.00915028
9474,chr11,65420260,65420277,17,-,7.61521350493559,0.00915028
9475,chr11,65596640,65596657,17,+,10.2196877341902,0.0013468356
9476,chr11,65596640,65596657,17,-,9.72011019508148,0.0013468356
9477,chr11,65633328,65633345,17,+,8.53895195941304,0.008466284
9478,chr11,65633328,65633345,17,-,8.2407928660265,0.008466284
9479,chr11,65640398,65640415,17,+,7.34706888385405,0.0055762827
9480,chr11,65640398,65640415,17,-,7.69011689158381,0.0055762827
9481,chr11,66000273,66000290,17,+,8.66207993178609,0.0031982423
9482,chr11,66000273,66000290,17,-,9.75223240163629,0.0031982423
9483,chr11,66176773,66176790,17,+,8.07775521926253,0.007873224
9484,chr11,66176773,66176790,17,-,9.80217771488318,0.007873224
9485,chr11,66186652,66186669,17,+,9.79910364817371,0.010801025
9486,chr11,66186652,66186669,17,-,9.9875758599472,0.010801025
9487,chr11,66250522,66250539,17,+,9.46744776248994,0.010103708
9488,chr11,66250522,66250539,17,-,9.47644157338623,0.010103708
9489,chr11,66371988,66372005,17,-,7.96768354218212,0.00057162426
9490,chr11,66373403,66373420,17,+,9.36903860118701,0.011566562
9491,chr11,66373403,66373420,17,-,7.59008629589702,0.011566562
9492,chr11,66489936,66489953,17,+,10.5935757428899,0.008086334
9493,chr11,66489936,66489953,17,-,11.1171964295868,0.008086334
9494,chr11,66680150,66680167,17,+,7.82205635001019,0.0054112454
9495,chr11,66680150,66680167,17,-,7.78979469665163,0.0054112454
9496,chr11,66704933,66704950,17,-,8.52524469441159,0.0058171824
9497,chr11,66719747,66719764,17,+,7.61658966406431,0.009495303
9498,chr11,66719747,66719764,17,-,8.97942501990062,0.009495303
9499,chr11,66931606,66931623,17,+,7.24446609823134,0.010194943
9500,chr11,66931606,66931623,17,-,7.17143177668985,0.010194943
9501,chr11,66952414,66952431,17,-,7.55385642128899,0.005944729
9502,chr11,66975967,66975984,17,+,7.31037233856297,0.005168575
9503,chr11,66975967,66975984,17,-,8.99106318032213,0.005168575
9504,chr11,66985951,66985968,17,+,8.29853191285283,0.004710645
9505,chr11,66985951,66985968,17,-,7.92771680091559,0.004710645
9506,chr11,67027970,67027987,17,+,8.23280326663705,0.005971527
9507,chr11,67027970,67027987,17,-,7.84348662628274,0.005971527
9508,chr11,67031295,67031312,17,-,8.88926141699882,0.0042621684
9509,chr11,67368315,67368332,17,+,8.21550351556143,0.009169237
9510,chr11,67376194,67376211,17,+,7.71412343119137,0.004066063
9511,chr11,67452617,67452634,17,+,8.14992650928565,0.0070804376
9512,chr11,67689209,67689226,17,+,12.1605773071113,0.011907681
9513,chr11,67689209,67689226,17,-,10.032256925437,0.011907681
9514,chr11,67703923,67703940,17,+,7.24264147393583,0.012845831
9515,chr11,67732648,67732665,17,+,7.45277603547228,0.0074549313
9516,chr11,68039783,68039800,17,-,7.87602324969494,-4.316264e-05
9517,chr11,68049150,68049167,17,+,7.24964406988187,0.0030047107
9518,chr11,68117834,68117851,17,+,7.18608118469535,0.013540294
9519,chr11,68129372,68129389,17,+,7.35971336634181,0.00809264
9520,chr11,68138457,68138474,17,-,8.08544596415646,0.009753987
9521,chr11,68214660,68214677,17,+,7.38096075072496,0.008067722
9522,chr11,68214660,68214677,17,-,8.20267408001989,0.008067722
9523,chr11,68313011,68313028,17,+,7.30638803224935,0.00088987395
9524,chr11,68437698,68437715,17,-,7.6847606767841,0.008489778
9525,chr11,68455181,68455198,17,-,8.59731570214142,0.009662569
9526,chr11,68528949,68528966,17,+,12.4149863649226,0.007460136
9527,chr11,68528949,68528966,17,-,12.4565073169398,0.007460136
9528,chr11,68652017,68652034,17,+,8.33796940394974,0.0058438983
9529,chr11,68652017,68652034,17,-,8.81170366834995,0.0058438983
9530,chr11,68847647,68847664,17,+,9.54387945323539,0.0078011733
9531,chr11,68847647,68847664,17,-,9.35192231973006,0.0078011733
9532,chr11,68865804,68865821,17,+,8.67910654088211,0.006642001
9533,chr11,68865804,68865821,17,-,7.47370786279675,0.006642001
9534,chr11,68898469,68898486,17,+,7.71572663116409,0.0069271633
9535,chr11,68898469,68898486,17,-,9.12430833367258,0.0069271633
9536,chr11,68955629,68955646,17,+,8.71495684174672,0.0053720875
9537,chr11,68955629,68955646,17,-,7.60141401508927,0.0053720875
9538,chr11,69101543,69101560,17,+,9.21940500520474,0.006400102
9539,chr11,69101543,69101560,17,-,8.64608636645551,0.006400102
9540,chr11,69281061,69281078,17,+,10.2208832944594,0.011549773
9541,chr11,69281061,69281078,17,-,10.1607276072371,0.011549773
9542,chr11,69303716,69303733,17,+,7.98232184767294,0.0050117476
9543,chr11,69645921,69645938,17,+,7.79109918414483,0.0058873547
9544,chr11,69699508,69699525,17,-,8.0043905884845,0.005609027
9545,chr11,70108369,70108386,17,+,9.14343000005784,0.004792491
9546,chr11,70123009,70123026,17,+,9.59215303749041,0.0040426417
9547,chr11,70123009,70123026,17,-,8.80230987222733,0.0040426417
9548,chr11,70247458,70247475,17,+,8.47259621541401,0.008584624
9549,chr11,70247458,70247475,17,-,7.76119093107756,0.008584624
9550,chr11,70449377,70449394,17,+,7.16628434478692,0.0106657725
9551,chr11,71193787,71193804,17,+,9.65680069551532,0.0036474403
9552,chr11,71193787,71193804,17,-,9.50978051791434,0.0036474403
9553,chr11,71433282,71433299,17,+,7.42439724910493,0.006247225
9554,chr11,71433282,71433299,17,-,7.45039726263439,0.006247225
9555,chr11,71746382,71746399,17,-,9.07109924645095,0.010745918
9556,chr11,72003755,72003772,17,-,7.44663920526553,0.008834095
9557,chr11,72069865,72069882,17,-,7.85350250630831,0.0052816295
9558,chr11,72617060,72617077,17,+,7.92692740710842,0.005037346
9559,chr11,72617060,72617077,17,-,8.31744984295801,0.005037346
9560,chr11,72634809,72634826,17,-,8.8210829316952,0.0042879945
9561,chr11,72721918,72721935,17,+,8.90284482522397,4.2268395e-05
9562,chr11,72721918,72721935,17,-,8.65224218686327,4.2268395e-05
9563,chr11,72725487,72725504,17,+,8.07961413099141,0.0053063743
9564,chr11,72725487,72725504,17,-,8.92354422504926,0.0053063743
9565,chr11,72730675,72730692,17,+,8.84162831732821,0.006657037
9566,chr11,72730675,72730692,17,-,8.18353412908711,0.006657037
9567,chr11,72778117,72778134,17,+,9.93576593058131,0.005721381
9568,chr11,72778117,72778134,17,-,8.988712426711,0.005721381
9569,chr11,73311662,73311679,17,-,7.91791215674606,0.005547454
9570,chr11,73387979,73387996,17,+,7.15472317772078,0.004365828
9571,chr11,73387979,73387996,17,-,7.86436227245653,0.004365828
9572,chr11,73652064,73652081,17,-,7.66733898156853,0.0048193294
9573,chr11,73743737,73743754,17,-,7.19692718221917,0.005877712
9574,chr11,73792763,73792780,17,+,7.93085557038061,0.005737265
9575,chr11,73792763,73792780,17,-,7.6455708597177,0.005737265
9576,chr11,73810730,73810747,17,+,7.20770471119782,0.003596217
9577,chr11,73810730,73810747,17,-,9.39680599223277,0.003596217
9578,chr11,73939190,73939207,17,+,7.14493833798839,0.007219691
9579,chr11,74697969,74697986,17,-,8.96709072311617,0.01129056
9580,chr11,74708455,74708472,17,-,7.70583674843634,0.009797902
9581,chr11,75159182,75159199,17,+,7.48993468200995,0.0069362377
9582,chr11,75159182,75159199,17,-,8.14458484428083,0.0069362377
9583,chr11,75315795,75315812,17,+,7.70106248579733,0.008665413
9584,chr11,75315795,75315812,17,-,8.96904637966171,0.008665413
9585,chr11,75369992,75370009,17,-,7.22944345110762,0.007826095
9586,chr11,75475864,75475881,17,+,9.76985410899625,0.004347069
9587,chr11,75475864,75475881,17,-,7.92720493799451,0.004347069
9588,chr11,75495617,75495634,17,-,7.16194087081485,0.010759361
9589,chr11,75814492,75814509,17,+,7.51842711106658,0.0061839917
9590,chr11,75814492,75814509,17,-,7.52687644742095,0.0061839917
9591,chr11,75846287,75846304,17,-,7.3835930432019,0.0102524785
9592,chr11,76152111,76152128,17,+,9.33159629043107,0.006595765
9593,chr11,76152111,76152128,17,-,9.29449463048358,0.006595765
9594,chr11,76668941,76668958,17,+,7.31931430408044,0.0018086308
9595,chr11,76668941,76668958,17,-,8.13899831649853,0.0018086308
9596,chr11,76701765,76701782,17,+,7.84678518901396,0.00838451
9597,chr11,76786438,76786455,17,+,9.57798033153697,0.009621101
9598,chr11,76793712,76793729,17,+,8.15086042894243,0.0073505347
9599,chr11,76793712,76793729,17,-,7.60055900536167,0.0073505347
9600,chr11,76854493,76854510,17,+,8.16184121232577,0.012411921
9601,chr11,76854493,76854510,17,-,7.80663504712448,0.012411921
9602,chr11,77869607,77869624,17,-,7.38659117175021,0.011833957
9603,chr11,78194905,78194922,17,+,9.29910182481493,0.0052914023
9604,chr11,78194905,78194922,17,-,9.99101653716234,0.0052914023
9605,chr11,78348942,78348959,17,+,8.51857843899694,0.009232379
